tstamp,AC,tou_id,DC,weekDay,Sat,Sun,wrkHr,dayTime,Off-Peak,Peak,Standard
01-Jan-2022 00:00:00,96.855,1,52.2,0,1,0,0,0,1,0,0
01-Jan-2022 01:00:00,97.053,1,52,0,1,0,0,0,1,0,0
01-Jan-2022 02:00:00,97.229,1,52.2,0,1,0,0,0,1,0,0
01-Jan-2022 03:00:00,96.859,1,52.2,0,1,0,0,0,1,0,0
01-Jan-2022 04:00:00,98.018,1,52.2,0,1,0,0,0,1,0,0
01-Jan-2022 05:00:00,98.022,1,51.5,0,1,0,0,0,1,0,0
01-Jan-2022 06:00:00,150.602,1,50.9,0,1,0,0,0,1,0,0
01-Jan-2022 07:00:00,153.349,1,49,0,1,0,0,1,1,0,0
01-Jan-2022 08:00:00,156.523,1,49.3,0,1,0,0,1,1,0,0
01-Jan-2022 09:00:00,157.52,1,50.9,0,1,0,0,1,1,0,0
01-Jan-2022 10:00:00,157.249,1,50.4,0,1,0,0,1,1,0,0
01-Jan-2022 11:00:00,161.152,1,51.3,0,1,0,0,1,1,0,0
01-Jan-2022 12:00:00,156.056,1,52,0,1,0,0,1,1,0,0
01-Jan-2022 13:00:00,159.676,1,52.2,0,1,0,0,1,1,0,0
01-Jan-2022 14:00:00,159.678,1,50.6,0,1,0,0,1,1,0,0
01-Jan-2022 15:00:00,162.319,1,49.9,0,1,0,0,1,1,0,0
01-Jan-2022 16:00:00,166.376,1,49.3,0,1,0,0,1,1,0,0
01-Jan-2022 17:00:00,165.752,1,49.5,0,1,0,0,1,1,0,0
01-Jan-2022 18:00:00,162.305,1,49,0,1,0,0,1,1,0,0
01-Jan-2022 19:00:00,109.899,1,49.1,0,1,0,0,0,1,0,0
01-Jan-2022 20:00:00,99.846,1,49.5,0,1,0,0,0,1,0,0
01-Jan-2022 21:00:00,99.776,1,50.6,0,1,0,0,0,1,0,0
01-Jan-2022 22:00:00,98.999,1,49.1,0,1,0,0,0,1,0,0
01-Jan-2022 23:00:00,99.414,1,49.9,0,1,0,0,0,1,0,0
02-Jan-2022 00:00:00,98.824,1,49.5,0,0,1,0,0,1,0,0
02-Jan-2022 01:00:00,98.278,1,49.7,0,0,1,0,0,1,0,0
02-Jan-2022 02:00:00,98.829,1,50,0,0,1,0,0,1,0,0
02-Jan-2022 03:00:00,97.729,1,49.7,0,0,1,0,0,1,0,0
02-Jan-2022 04:00:00,97.881,1,49.7,0,0,1,0,0,1,0,0
02-Jan-2022 05:00:00,98.799,1,49.3,0,0,1,0,0,1,0,0
02-Jan-2022 06:00:00,95.899,1,56.7,0,0,1,0,0,1,0,0
02-Jan-2022 07:00:00,97.098,1,71.6,0,0,1,0,1,1,0,0
02-Jan-2022 08:00:00,97.083,1,70.2,0,0,1,0,1,1,0,0
02-Jan-2022 09:00:00,96.893,1,71.5,0,0,1,0,1,1,0,0
02-Jan-2022 10:00:00,97.518,1,75.2,0,0,1,0,1,1,0,0
02-Jan-2022 11:00:00,98.011,1,72.9,0,0,1,0,1,1,0,0
02-Jan-2022 12:00:00,97.676,1,71.3,0,0,1,0,1,1,0,0
02-Jan-2022 13:00:00,96.949,1,69.5,0,0,1,0,1,1,0,0
02-Jan-2022 14:00:00,97.615,1,68.6,0,0,1,0,1,1,0,0
02-Jan-2022 15:00:00,99.722,1,59.9,0,0,1,0,1,1,0,0
02-Jan-2022 16:00:00,98.033,1,46.8,0,0,1,0,1,1,0,0
02-Jan-2022 17:00:00,96.846,1,46.4,0,0,1,0,1,1,0,0
02-Jan-2022 18:00:00,96.487,1,47,0,0,1,0,1,1,0,0
02-Jan-2022 19:00:00,96.073,1,47,0,0,1,0,0,1,0,0
02-Jan-2022 20:00:00,96.626,1,47.3,0,0,1,0,0,1,0,0
02-Jan-2022 21:00:00,97.476,1,49.3,0,0,1,0,0,1,0,0
02-Jan-2022 22:00:00,96.728,1,49.3,0,0,1,0,0,1,0,0
02-Jan-2022 23:00:00,96.557,1,49.5,0,0,1,0,0,1,0,0
03-Jan-2022 00:00:00,98.068,1,49.7,1,0,0,0,0,1,0,0
03-Jan-2022 01:00:00,97.183,1,49.5,1,0,0,0,0,1,0,0
03-Jan-2022 02:00:00,97.526,1,49.5,1,0,0,0,0,1,0,0
03-Jan-2022 03:00:00,97.16,1,50.2,1,0,0,0,0,1,0,0
03-Jan-2022 04:00:00,96.841,1,50,1,0,0,0,0,1,0,0
03-Jan-2022 05:00:00,96.724,1,49.1,1,0,0,0,0,1,0,0
03-Jan-2022 06:00:00,152.633,2,52.7,1,0,0,0,0,0,0,1
03-Jan-2022 07:00:00,165.089,3,64.1,1,0,0,1,1,0,1,0
03-Jan-2022 08:00:00,164.044,3,72.2,1,0,0,1,1,0,1,0
03-Jan-2022 09:00:00,186.28,3,76.1,1,0,0,1,1,0,1,0
03-Jan-2022 10:00:00,190.693,2,79.2,1,0,0,1,1,0,0,1
03-Jan-2022 11:00:00,188.379,2,77,1,0,0,1,1,0,0,1
03-Jan-2022 12:00:00,192.459,2,77.6,1,0,0,1,1,0,0,1
03-Jan-2022 13:00:00,192.211,2,76.1,1,0,0,1,1,0,0,1
03-Jan-2022 14:00:00,193.37,2,68.2,1,0,0,1,1,0,0,1
03-Jan-2022 15:00:00,198.706,2,58.1,1,0,0,1,1,0,0,1
03-Jan-2022 16:00:00,194.172,2,49.7,1,0,0,1,1,0,0,1
03-Jan-2022 17:00:00,182.89,2,49.1,1,0,0,1,1,0,0,1
03-Jan-2022 18:00:00,179.026,3,48.8,1,0,0,1,1,0,1,0
03-Jan-2022 19:00:00,125.939,3,49.5,1,0,0,0,0,0,1,0
03-Jan-2022 20:00:00,113.224,2,49.1,1,0,0,0,0,0,0,1
03-Jan-2022 21:00:00,110.935,2,50.2,1,0,0,0,0,0,0,1
03-Jan-2022 22:00:00,109.632,1,51.3,1,0,0,0,0,1,0,0
03-Jan-2022 23:00:00,109.542,1,51.5,1,0,0,0,0,1,0,0
04-Jan-2022 00:00:00,109.63,1,49.9,1,0,0,0,0,1,0,0
04-Jan-2022 01:00:00,109.569,1,48.6,1,0,0,0,0,1,0,0
04-Jan-2022 02:00:00,108.305,1,48.8,1,0,0,0,0,1,0,0
04-Jan-2022 03:00:00,108.15,1,48.4,1,0,0,0,0,1,0,0
04-Jan-2022 04:00:00,106.96,1,48.8,1,0,0,0,0,1,0,0
04-Jan-2022 05:00:00,105.882,1,48.1,1,0,0,0,0,1,0,0
04-Jan-2022 06:00:00,161.495,2,51.3,1,0,0,0,0,0,0,1
04-Jan-2022 07:00:00,172.548,3,57.4,1,0,0,1,1,0,1,0
04-Jan-2022 08:00:00,171.316,3,65.5,1,0,0,1,1,0,1,0
04-Jan-2022 09:00:00,185.652,3,69.3,1,0,0,1,1,0,1,0
04-Jan-2022 10:00:00,192.719,2,75.1,1,0,0,1,1,0,0,1
04-Jan-2022 11:00:00,194.481,2,74.9,1,0,0,1,1,0,0,1
04-Jan-2022 12:00:00,193.863,2,77.2,1,0,0,1,1,0,0,1
04-Jan-2022 13:00:00,196.614,2,72.7,1,0,0,1,1,0,0,1
04-Jan-2022 14:00:00,196.858,2,70,1,0,0,1,1,0,0,1
04-Jan-2022 15:00:00,194.51,2,61.6,1,0,0,1,1,0,0,1
04-Jan-2022 16:00:00,197.917,2,52.2,1,0,0,1,1,0,0,1
04-Jan-2022 17:00:00,192.161,2,50.4,1,0,0,1,1,0,0,1
04-Jan-2022 18:00:00,185.805,3,50.9,1,0,0,1,1,0,1,0
04-Jan-2022 19:00:00,124.57,3,50.8,1,0,0,0,0,0,1,0
04-Jan-2022 20:00:00,111.478,2,50.9,1,0,0,0,0,0,0,1
04-Jan-2022 21:00:00,107.486,2,52.9,1,0,0,0,0,0,0,1
04-Jan-2022 22:00:00,106.895,1,52.7,1,0,0,0,0,1,0,0
04-Jan-2022 23:00:00,106.392,1,52,1,0,0,0,0,1,0,0
05-Jan-2022 00:00:00,106.467,1,52.2,1,0,0,0,0,1,0,0
05-Jan-2022 01:00:00,106.292,1,50.8,1,0,0,0,0,1,0,0
05-Jan-2022 02:00:00,106.486,1,50.8,1,0,0,0,0,1,0,0
05-Jan-2022 03:00:00,105.943,1,50.2,1,0,0,0,0,1,0,0
05-Jan-2022 04:00:00,108.06,1,50,1,0,0,0,0,1,0,0
05-Jan-2022 05:00:00,107.913,1,50.2,1,0,0,0,0,1,0,0
05-Jan-2022 06:00:00,165.434,2,52.6,1,0,0,0,0,0,0,1
05-Jan-2022 07:00:00,176.563,3,59,1,0,0,1,1,0,1,0
05-Jan-2022 08:00:00,178.455,3,69.5,1,0,0,1,1,0,1,0
05-Jan-2022 09:00:00,190.192,3,72.5,1,0,0,1,1,0,1,0
05-Jan-2022 10:00:00,197.512,2,82.3,1,0,0,1,1,0,0,1
05-Jan-2022 11:00:00,197.667,2,76.5,1,0,0,1,1,0,0,1
05-Jan-2022 12:00:00,197.286,2,75.6,1,0,0,1,1,0,0,1
05-Jan-2022 13:00:00,198.437,2,73.1,1,0,0,1,1,0,0,1
05-Jan-2022 14:00:00,190.141,2,71.1,1,0,0,1,1,0,0,1
05-Jan-2022 15:00:00,193.822,2,57.4,1,0,0,1,1,0,0,1
05-Jan-2022 16:00:00,186.479,2,50.4,1,0,0,1,1,0,0,1
05-Jan-2022 17:00:00,183.824,2,49.7,1,0,0,1,1,0,0,1
05-Jan-2022 18:00:00,182.783,3,50.6,1,0,0,1,1,0,1,0
05-Jan-2022 19:00:00,129.453,3,50.2,1,0,0,0,0,0,1,0
05-Jan-2022 20:00:00,116.748,2,50.4,1,0,0,0,0,0,0,1
05-Jan-2022 21:00:00,115.916,2,52.4,1,0,0,0,0,0,0,1
05-Jan-2022 22:00:00,114.349,1,52.9,1,0,0,0,0,1,0,0
05-Jan-2022 23:00:00,112.646,1,52.4,1,0,0,0,0,1,0,0
06-Jan-2022 00:00:00,111.482,1,58.5,1,0,0,0,0,1,0,0
06-Jan-2022 01:00:00,109.557,1,74.3,1,0,0,0,0,1,0,0
06-Jan-2022 02:00:00,109.955,1,75.1,1,0,0,0,0,1,0,0
06-Jan-2022 03:00:00,109.108,1,75.4,1,0,0,0,0,1,0,0
06-Jan-2022 04:00:00,110.197,1,73.3,1,0,0,0,0,1,0,0
06-Jan-2022 05:00:00,108.911,1,71.5,1,0,0,0,0,1,0,0
06-Jan-2022 06:00:00,167.076,2,72.7,1,0,0,0,0,0,0,1
06-Jan-2022 07:00:00,181.748,3,77.6,1,0,0,1,1,0,1,0
06-Jan-2022 08:00:00,185.315,3,88.4,1,0,0,1,1,0,1,0
06-Jan-2022 09:00:00,199.255,3,94.1,1,0,0,1,1,0,1,0
06-Jan-2022 10:00:00,203.748,2,99,1,0,0,1,1,0,0,1
06-Jan-2022 11:00:00,209.663,2,95.6,1,0,0,1,1,0,0,1
06-Jan-2022 12:00:00,209.263,2,93.6,1,0,0,1,1,0,0,1
06-Jan-2022 13:00:00,210.793,2,88,1,0,0,1,1,0,0,1
06-Jan-2022 14:00:00,207.362,2,88.6,1,0,0,1,1,0,0,1
06-Jan-2022 15:00:00,206.385,2,86,1,0,0,1,1,0,0,1
06-Jan-2022 16:00:00,203.946,2,79.4,1,0,0,1,1,0,0,1
06-Jan-2022 17:00:00,202.91,2,76.1,1,0,0,1,1,0,0,1
06-Jan-2022 18:00:00,193.551,3,75.6,1,0,0,1,1,0,1,0
06-Jan-2022 19:00:00,139.327,3,75.6,1,0,0,0,0,0,1,0
06-Jan-2022 20:00:00,121.922,2,63.5,1,0,0,0,0,0,0,1
06-Jan-2022 21:00:00,118.897,2,51.8,1,0,0,0,0,0,0,1
06-Jan-2022 22:00:00,117.779,1,52.2,1,0,0,0,0,1,0,0
06-Jan-2022 23:00:00,115.384,1,52,1,0,0,0,0,1,0,0
07-Jan-2022 00:00:00,115.799,1,52.7,1,0,0,0,0,1,0,0
07-Jan-2022 01:00:00,115.276,1,51.3,1,0,0,0,0,1,0,0
07-Jan-2022 02:00:00,114.591,1,49.5,1,0,0,0,0,1,0,0
07-Jan-2022 03:00:00,114.41,1,49.9,1,0,0,0,0,1,0,0
07-Jan-2022 04:00:00,113.977,1,49.9,1,0,0,0,0,1,0,0
07-Jan-2022 05:00:00,112.854,1,49.3,1,0,0,0,0,1,0,0
07-Jan-2022 06:00:00,169.964,2,48.8,1,0,0,0,0,0,0,1
07-Jan-2022 07:00:00,183.902,3,46.8,1,0,0,1,1,0,1,0
07-Jan-2022 08:00:00,190.443,3,48.1,1,0,0,1,1,0,1,0
07-Jan-2022 09:00:00,203.167,3,49.5,1,0,0,1,1,0,1,0
07-Jan-2022 10:00:00,207.419,2,49.7,1,0,0,1,1,0,0,1
07-Jan-2022 11:00:00,205.187,2,48.4,1,0,0,1,1,0,0,1
07-Jan-2022 12:00:00,209.443,2,49,1,0,0,1,1,0,0,1
07-Jan-2022 13:00:00,208.847,2,48.2,1,0,0,1,1,0,0,1
07-Jan-2022 14:00:00,207.888,2,49.3,1,0,0,1,1,0,0,1
07-Jan-2022 15:00:00,206.412,2,49.3,1,0,0,1,1,0,0,1
07-Jan-2022 16:00:00,205.591,2,49.7,1,0,0,1,1,0,0,1
07-Jan-2022 17:00:00,200.187,2,49.5,1,0,0,1,1,0,0,1
07-Jan-2022 18:00:00,192.818,3,50,1,0,0,1,1,0,1,0
07-Jan-2022 19:00:00,130.767,3,49.5,1,0,0,0,0,0,1,0
07-Jan-2022 20:00:00,117.297,2,50,1,0,0,0,0,0,0,1
07-Jan-2022 21:00:00,115.861,2,52.2,1,0,0,0,0,0,0,1
07-Jan-2022 22:00:00,112.275,1,51.8,1,0,0,0,0,1,0,0
07-Jan-2022 23:00:00,110.645,1,51.7,1,0,0,0,0,1,0,0
08-Jan-2022 00:00:00,111.185,1,52.7,0,1,0,0,0,1,0,0
08-Jan-2022 01:00:00,113.323,1,52.4,0,1,0,0,0,1,0,0
08-Jan-2022 02:00:00,112.997,1,52.4,0,1,0,0,0,1,0,0
08-Jan-2022 03:00:00,113.829,1,52.6,0,1,0,0,0,1,0,0
08-Jan-2022 04:00:00,112.949,1,52.7,0,1,0,0,0,1,0,0
08-Jan-2022 05:00:00,113.157,1,52.6,0,1,0,0,0,1,0,0
08-Jan-2022 06:00:00,163.266,1,50.6,0,1,0,0,0,1,0,0
08-Jan-2022 07:00:00,178.106,1,49.1,0,1,0,0,1,1,0,0
08-Jan-2022 08:00:00,178.391,1,49.7,0,1,0,0,1,1,0,0
08-Jan-2022 09:00:00,181.064,1,51.7,0,1,0,0,1,1,0,0
08-Jan-2022 10:00:00,183.556,1,52,0,1,0,0,1,1,0,0
08-Jan-2022 11:00:00,183.538,1,50.9,0,1,0,0,1,1,0,0
08-Jan-2022 12:00:00,187.049,1,51.5,0,1,0,0,1,1,0,0
08-Jan-2022 13:00:00,191.289,1,51.3,0,1,0,0,1,1,0,0
08-Jan-2022 14:00:00,190.643,1,51.5,0,1,0,0,1,1,0,0
08-Jan-2022 15:00:00,191.236,1,50,0,1,0,0,1,1,0,0
08-Jan-2022 16:00:00,189.089,1,50,0,1,0,0,1,1,0,0
08-Jan-2022 17:00:00,187.741,1,49.5,0,1,0,0,1,1,0,0
08-Jan-2022 18:00:00,187.298,1,49.7,0,1,0,0,1,1,0,0
08-Jan-2022 19:00:00,127.81,1,49.5,0,1,0,0,0,1,0,0
08-Jan-2022 20:00:00,114.372,1,49.7,0,1,0,0,0,1,0,0
08-Jan-2022 21:00:00,114.604,1,51.7,0,1,0,0,0,1,0,0
08-Jan-2022 22:00:00,114.749,1,52,0,1,0,0,0,1,0,0
08-Jan-2022 23:00:00,114.97,1,52.2,0,1,0,0,0,1,0,0
09-Jan-2022 00:00:00,117.153,1,52.2,0,0,1,0,0,1,0,0
09-Jan-2022 01:00:00,115.036,1,51.8,0,0,1,0,0,1,0,0
09-Jan-2022 02:00:00,114.833,1,51.8,0,0,1,0,0,1,0,0
09-Jan-2022 03:00:00,114.102,1,49.5,0,0,1,0,0,1,0,0
09-Jan-2022 04:00:00,115.074,1,50.4,0,0,1,0,0,1,0,0
09-Jan-2022 05:00:00,114.222,1,49.9,0,0,1,0,0,1,0,0
09-Jan-2022 06:00:00,111.128,1,56.5,0,0,1,0,0,1,0,0
09-Jan-2022 07:00:00,111.318,1,65.5,0,0,1,0,1,1,0,0
09-Jan-2022 08:00:00,111.411,1,64.6,0,0,1,0,1,1,0,0
09-Jan-2022 09:00:00,111.22,1,66.1,0,0,1,0,1,1,0,0
09-Jan-2022 10:00:00,112.706,1,67.3,0,0,1,0,1,1,0,0
09-Jan-2022 11:00:00,114.286,1,67.1,0,0,1,0,1,1,0,0
09-Jan-2022 12:00:00,115.513,1,65.2,0,0,1,0,1,1,0,0
09-Jan-2022 13:00:00,115.879,1,65.2,0,0,1,0,1,1,0,0
09-Jan-2022 14:00:00,116.298,1,63,0,0,1,0,1,1,0,0
09-Jan-2022 15:00:00,117.646,1,54.5,0,0,1,0,1,1,0,0
09-Jan-2022 16:00:00,115.3,1,49.7,0,0,1,0,1,1,0,0
09-Jan-2022 17:00:00,114.517,1,49.7,0,0,1,0,1,1,0,0
09-Jan-2022 18:00:00,114.088,1,49.9,0,0,1,0,1,1,0,0
09-Jan-2022 19:00:00,114.223,1,50.4,0,0,1,0,0,1,0,0
09-Jan-2022 20:00:00,114.06,1,50.4,0,0,1,0,0,1,0,0
09-Jan-2022 21:00:00,114.539,1,52.2,0,0,1,0,0,1,0,0
09-Jan-2022 22:00:00,114.296,1,52.6,0,0,1,0,0,1,0,0
09-Jan-2022 23:00:00,113.258,1,52,0,0,1,0,0,1,0,0
10-Jan-2022 00:00:00,113.472,1,52.9,1,0,0,0,0,1,0,0
10-Jan-2022 01:00:00,112.216,1,52.9,1,0,0,0,0,1,0,0
10-Jan-2022 02:00:00,111.385,1,52.7,1,0,0,0,0,1,0,0
10-Jan-2022 03:00:00,111.937,1,53.5,1,0,0,0,0,1,0,0
10-Jan-2022 04:00:00,111.436,1,52.7,1,0,0,0,0,1,0,0
10-Jan-2022 05:00:00,111.359,1,51.7,1,0,0,0,0,1,0,0
10-Jan-2022 06:00:00,164.969,2,53.1,1,0,0,0,0,0,0,1
10-Jan-2022 07:00:00,187.551,3,57.1,1,0,0,1,1,0,1,0
10-Jan-2022 08:00:00,198.566,3,64.6,1,0,0,1,1,0,1,0
10-Jan-2022 09:00:00,209.151,3,66.1,1,0,0,1,1,0,1,0
10-Jan-2022 10:00:00,218.258,2,68,1,0,0,1,1,0,0,1
10-Jan-2022 11:00:00,219.665,2,64.3,1,0,0,1,1,0,0,1
10-Jan-2022 12:00:00,220.771,2,64.8,1,0,0,1,1,0,0,1
10-Jan-2022 13:00:00,225.066,2,68.6,1,0,0,1,1,0,0,1
10-Jan-2022 14:00:00,231.356,2,62.5,1,0,0,1,1,0,0,1
10-Jan-2022 15:00:00,222.803,2,53.6,1,0,0,1,1,0,0,1
10-Jan-2022 16:00:00,214.081,2,49.3,1,0,0,1,1,0,0,1
10-Jan-2022 17:00:00,206.791,2,48.8,1,0,0,1,1,0,0,1
10-Jan-2022 18:00:00,203.114,3,48.8,1,0,0,1,1,0,1,0
10-Jan-2022 19:00:00,144.251,3,48.8,1,0,0,0,0,0,1,0
10-Jan-2022 20:00:00,130.414,2,49,1,0,0,0,0,0,0,1
10-Jan-2022 21:00:00,127.27,2,50.9,1,0,0,0,0,0,0,1
10-Jan-2022 22:00:00,126.758,1,50.9,1,0,0,0,0,1,0,0
10-Jan-2022 23:00:00,126.087,1,50.6,1,0,0,0,0,1,0,0
11-Jan-2022 00:00:00,125.813,1,51.5,1,0,0,0,0,1,0,0
11-Jan-2022 01:00:00,125.282,1,50.8,1,0,0,0,0,1,0,0
11-Jan-2022 02:00:00,126.496,1,51.1,1,0,0,0,0,1,0,0
11-Jan-2022 03:00:00,126.791,1,51.7,1,0,0,0,0,1,0,0
11-Jan-2022 04:00:00,126.853,1,51.7,1,0,0,0,0,1,0,0
11-Jan-2022 05:00:00,125.991,1,50.8,1,0,0,0,0,1,0,0
11-Jan-2022 06:00:00,178.699,2,52.6,1,0,0,0,0,0,0,1
11-Jan-2022 07:00:00,196.393,3,55.1,1,0,0,1,1,0,1,0
11-Jan-2022 08:00:00,209.535,3,57.4,1,0,0,1,1,0,1,0
11-Jan-2022 09:00:00,223.105,3,72.2,1,0,0,1,1,0,1,0
11-Jan-2022 10:00:00,223.195,2,76.9,1,0,0,1,1,0,0,1
11-Jan-2022 11:00:00,228.321,2,76.7,1,0,0,1,1,0,0,1
11-Jan-2022 12:00:00,229.757,2,79.2,1,0,0,1,1,0,0,1
11-Jan-2022 13:00:00,228.87,2,79.7,1,0,0,1,1,0,0,1
11-Jan-2022 14:00:00,230.58,2,77.8,1,0,0,1,1,0,0,1
11-Jan-2022 15:00:00,229.563,2,66.6,1,0,0,1,1,0,0,1
11-Jan-2022 16:00:00,223.803,2,58.7,1,0,0,1,1,0,0,1
11-Jan-2022 17:00:00,213.686,2,57.6,1,0,0,1,1,0,0,1
11-Jan-2022 18:00:00,205.887,3,56.3,1,0,0,1,1,0,1,0
11-Jan-2022 19:00:00,149.362,3,56.2,1,0,0,0,0,0,1,0
11-Jan-2022 20:00:00,133.733,2,56.2,1,0,0,0,0,0,0,1
11-Jan-2022 21:00:00,131.107,2,58.3,1,0,0,0,0,0,0,1
11-Jan-2022 22:00:00,129.892,1,58.7,1,0,0,0,0,1,0,0
11-Jan-2022 23:00:00,129.308,1,58,1,0,0,0,0,1,0,0
12-Jan-2022 00:00:00,129.573,1,58.7,1,0,0,0,0,1,0,0
12-Jan-2022 01:00:00,129.281,1,58.7,1,0,0,0,0,1,0,0
12-Jan-2022 02:00:00,129.16,1,59.2,1,0,0,0,0,1,0,0
12-Jan-2022 03:00:00,127.168,1,58.9,1,0,0,0,0,1,0,0
12-Jan-2022 04:00:00,126.763,1,59.2,1,0,0,0,0,1,0,0
12-Jan-2022 05:00:00,126.697,1,57.8,1,0,0,0,0,1,0,0
12-Jan-2022 06:00:00,182.128,2,57.6,1,0,0,0,0,0,0,1
12-Jan-2022 07:00:00,197.983,3,64.3,1,0,0,1,1,0,1,0
12-Jan-2022 08:00:00,210.74,3,71.8,1,0,0,1,1,0,1,0
12-Jan-2022 09:00:00,218.552,3,72.5,1,0,0,1,1,0,1,0
12-Jan-2022 10:00:00,223.194,2,75.4,1,0,0,1,1,0,0,1
12-Jan-2022 11:00:00,229.364,2,74.7,1,0,0,1,1,0,0,1
12-Jan-2022 12:00:00,234.282,2,74.5,1,0,0,1,1,0,0,1
12-Jan-2022 13:00:00,232.013,2,75.2,1,0,0,1,1,0,0,1
12-Jan-2022 14:00:00,237.172,2,73.4,1,0,0,1,1,0,0,1
12-Jan-2022 15:00:00,235.358,2,57.2,1,0,0,1,1,0,0,1
12-Jan-2022 16:00:00,227.448,2,52,1,0,0,1,1,0,0,1
12-Jan-2022 17:00:00,217.875,2,51.5,1,0,0,1,1,0,0,1
12-Jan-2022 18:00:00,212.536,3,51.1,1,0,0,1,1,0,1,0
12-Jan-2022 19:00:00,151.667,3,50.9,1,0,0,0,0,0,1,0
12-Jan-2022 20:00:00,138.806,2,51.3,1,0,0,0,0,0,0,1
12-Jan-2022 21:00:00,137.57,2,53.6,1,0,0,0,0,0,0,1
12-Jan-2022 22:00:00,136.82,1,53.8,1,0,0,0,0,1,0,0
12-Jan-2022 23:00:00,136.974,1,53.8,1,0,0,0,0,1,0,0
13-Jan-2022 00:00:00,134.012,1,68.8,1,0,0,0,0,1,0,0
13-Jan-2022 01:00:00,132.742,1,87.7,1,0,0,0,0,1,0,0
13-Jan-2022 02:00:00,132.102,1,87.5,1,0,0,0,0,1,0,0
13-Jan-2022 03:00:00,129.244,1,86.8,1,0,0,0,0,1,0,0
13-Jan-2022 04:00:00,130.607,1,86.2,1,0,0,0,0,1,0,0
13-Jan-2022 05:00:00,130.559,1,85.1,1,0,0,0,0,1,0,0
13-Jan-2022 06:00:00,184.686,2,88.6,1,0,0,0,0,0,0,1
13-Jan-2022 07:00:00,208.954,3,94.1,1,0,0,1,1,0,1,0
13-Jan-2022 08:00:00,218.002,3,100.8,1,0,0,1,1,0,1,0
13-Jan-2022 09:00:00,230.901,3,99.4,1,0,0,1,1,0,1,0
13-Jan-2022 10:00:00,234.998,2,87.8,1,0,0,1,1,0,0,1
13-Jan-2022 11:00:00,246.414,2,84.4,1,0,0,1,1,0,0,1
13-Jan-2022 12:00:00,240.668,2,89.6,1,0,0,1,1,0,0,1
13-Jan-2022 13:00:00,240.324,2,89.8,1,0,0,1,1,0,0,1
13-Jan-2022 14:00:00,239.942,2,83,1,0,0,1,1,0,0,1
13-Jan-2022 15:00:00,239.855,2,74.5,1,0,0,1,1,0,0,1
13-Jan-2022 16:00:00,235.427,2,66.6,1,0,0,1,1,0,0,1
13-Jan-2022 17:00:00,224.133,2,69.7,1,0,0,1,1,0,0,1
13-Jan-2022 18:00:00,218.078,3,71.6,1,0,0,1,1,0,1,0
13-Jan-2022 19:00:00,157.426,3,72.7,1,0,0,0,0,0,1,0
13-Jan-2022 20:00:00,140.502,2,73.4,1,0,0,0,0,0,0,1
13-Jan-2022 21:00:00,140.11,2,54.7,1,0,0,0,0,0,0,1
13-Jan-2022 22:00:00,140.284,1,55.3,1,0,0,0,0,1,0,0
13-Jan-2022 23:00:00,138.389,1,54.2,1,0,0,0,0,1,0,0
14-Jan-2022 00:00:00,137.261,1,55.3,1,0,0,0,0,1,0,0
14-Jan-2022 01:00:00,136.599,1,54.7,1,0,0,0,0,1,0,0
14-Jan-2022 02:00:00,136.709,1,55.1,1,0,0,0,0,1,0,0
14-Jan-2022 03:00:00,135.391,1,55.1,1,0,0,0,0,1,0,0
14-Jan-2022 04:00:00,135.608,1,55.6,1,0,0,0,0,1,0,0
14-Jan-2022 05:00:00,135.201,1,55.3,1,0,0,0,0,1,0,0
14-Jan-2022 06:00:00,188.621,2,54.4,1,0,0,0,0,0,0,1
14-Jan-2022 07:00:00,211.021,3,52.6,1,0,0,1,1,0,1,0
14-Jan-2022 08:00:00,220.703,3,54.5,1,0,0,1,1,0,1,0
14-Jan-2022 09:00:00,233.078,3,54,1,0,0,1,1,0,1,0
14-Jan-2022 10:00:00,241.866,2,53.3,1,0,0,1,1,0,0,1
14-Jan-2022 11:00:00,248.113,2,53.3,1,0,0,1,1,0,0,1
14-Jan-2022 12:00:00,251.321,2,53.8,1,0,0,1,1,0,0,1
14-Jan-2022 13:00:00,247.409,2,53.5,1,0,0,1,1,0,0,1
14-Jan-2022 14:00:00,248.57,2,53.6,1,0,0,1,1,0,0,1
14-Jan-2022 15:00:00,232.39,2,53.3,1,0,0,1,1,0,0,1
14-Jan-2022 16:00:00,228.997,2,53.3,1,0,0,1,1,0,0,1
14-Jan-2022 17:00:00,221.758,2,53.1,1,0,0,1,1,0,0,1
14-Jan-2022 18:00:00,214.505,3,52.9,1,0,0,1,1,0,1,0
14-Jan-2022 19:00:00,156.911,3,52.6,1,0,0,0,0,0,1,0
14-Jan-2022 20:00:00,138.455,2,52.7,1,0,0,0,0,0,0,1
14-Jan-2022 21:00:00,139.087,2,55.1,1,0,0,0,0,0,0,1
14-Jan-2022 22:00:00,136.232,1,55.8,1,0,0,0,0,1,0,0
14-Jan-2022 23:00:00,130.661,1,54.5,1,0,0,0,0,1,0,0
15-Jan-2022 00:00:00,131.388,1,55.4,0,1,0,0,0,1,0,0
15-Jan-2022 01:00:00,128.124,1,54.9,0,1,0,0,0,1,0,0
15-Jan-2022 02:00:00,127.21,1,55.3,0,1,0,0,0,1,0,0
15-Jan-2022 03:00:00,125.299,1,54.5,0,1,0,0,0,1,0,0
15-Jan-2022 04:00:00,124.179,1,55.3,0,1,0,0,0,1,0,0
