tstamp,AC,tou_id,DC,weekDay,Sat,Sun,wrkHr,dayTime,Off-Peak,Peak,Standard
01-Jan-2022 00:00:00,96.855,3,230,0,1,0,0,0,1,0,0
01-Jan-2022 01:00:00,97.053,3,229.2,0,1,0,0,0,1,0,0
01-Jan-2022 02:00:00,97.229,3,229.2,0,1,0,0,0,1,0,0
01-Jan-2022 03:00:00,96.859,3,228.4,0,1,0,0,0,1,0,0
01-Jan-2022 04:00:00,98.018,3,230,0,1,0,0,0,1,0,0
01-Jan-2022 05:00:00,98.022,3,233.1,0,1,0,0,0,1,0,0
01-Jan-2022 06:00:00,150.602,3,239.4,0,1,0,0,0,1,0,0
01-Jan-2022 07:00:00,153.349,3,231.5,0,1,0,0,1,1,0,0
01-Jan-2022 08:00:00,156.523,3,234.7,0,1,0,0,1,1,0,0
01-Jan-2022 09:00:00,157.52,3,250.4,0,1,0,0,1,1,0,0
01-Jan-2022 10:00:00,157.249,3,253.6,0,1,0,0,1,1,0,0
01-Jan-2022 11:00:00,161.152,3,248.1,0,1,0,0,1,1,0,0
01-Jan-2022 12:00:00,156.056,3,255.2,0,1,0,0,1,1,0,0
01-Jan-2022 13:00:00,159.676,3,252,0,1,0,0,1,1,0,0
01-Jan-2022 14:00:00,159.678,3,256.7,0,1,0,0,1,1,0,0
01-Jan-2022 15:00:00,162.319,3,270.1,0,1,0,0,1,1,0,0
01-Jan-2022 16:00:00,166.376,3,266.2,0,1,0,0,1,1,0,0
01-Jan-2022 17:00:00,165.752,3,273.3,0,1,0,0,1,1,0,0
01-Jan-2022 18:00:00,162.305,3,252,0,1,0,0,1,1,0,0
01-Jan-2022 19:00:00,109.899,3,252,0,1,0,0,0,1,0,0
01-Jan-2022 20:00:00,99.846,3,252.8,0,1,0,0,0,1,0,0
01-Jan-2022 21:00:00,99.776,3,249.6,0,1,0,0,0,1,0,0
01-Jan-2022 22:00:00,98.999,3,229.2,0,1,0,0,0,1,0,0
01-Jan-2022 23:00:00,99.414,3,220.5,0,1,0,0,0,1,0,0
02-Jan-2022 00:00:00,98.824,3,223.7,0,0,1,0,0,1,0,0
02-Jan-2022 01:00:00,98.278,3,224.4,0,0,1,0,0,1,0,0
02-Jan-2022 02:00:00,98.829,3,222.1,0,0,1,0,0,1,0,0
02-Jan-2022 03:00:00,97.729,3,222.1,0,0,1,0,0,1,0,0
02-Jan-2022 04:00:00,97.881,3,222.9,0,0,1,0,0,1,0,0
02-Jan-2022 05:00:00,98.799,3,226.8,0,0,1,0,0,1,0,0
02-Jan-2022 06:00:00,95.899,3,232.3,0,0,1,0,0,1,0,0
02-Jan-2022 07:00:00,97.098,3,226,0,0,1,0,1,1,0,0
02-Jan-2022 08:00:00,97.083,3,205.5,0,0,1,0,1,1,0,0
02-Jan-2022 09:00:00,96.893,3,206.3,0,0,1,0,1,1,0,0
02-Jan-2022 10:00:00,97.518,3,207.1,0,0,1,0,1,1,0,0
02-Jan-2022 11:00:00,98.011,3,204.8,0,0,1,0,1,1,0,0
02-Jan-2022 12:00:00,97.676,3,206.3,0,0,1,0,1,1,0,0
02-Jan-2022 13:00:00,96.949,3,209.5,0,0,1,0,1,1,0,0
02-Jan-2022 14:00:00,97.615,3,223.7,0,0,1,0,1,1,0,0
02-Jan-2022 15:00:00,99.722,3,239.4,0,0,1,0,1,1,0,0
02-Jan-2022 16:00:00,98.033,3,233.1,0,0,1,0,1,1,0,0
02-Jan-2022 17:00:00,96.846,3,249.6,0,0,1,0,1,1,0,0
02-Jan-2022 18:00:00,96.487,3,245.7,0,0,1,0,1,1,0,0
02-Jan-2022 19:00:00,96.073,3,229.2,0,0,1,0,0,1,0,0
02-Jan-2022 20:00:00,96.626,3,229.2,0,0,1,0,0,1,0,0
02-Jan-2022 21:00:00,97.476,3,231.5,0,0,1,0,0,1,0,0
02-Jan-2022 22:00:00,96.728,3,222.9,0,0,1,0,0,1,0,0
02-Jan-2022 23:00:00,96.557,3,222.1,0,0,1,0,0,1,0,0
03-Jan-2022 00:00:00,98.068,3,222.1,1,0,0,0,0,1,0,0
03-Jan-2022 01:00:00,97.183,3,225.2,1,0,0,0,0,1,0,0
03-Jan-2022 02:00:00,97.526,3,224.4,1,0,0,0,0,1,0,0
03-Jan-2022 03:00:00,97.16,3,232.3,1,0,0,0,0,1,0,0
03-Jan-2022 04:00:00,96.841,3,244.1,1,0,0,0,0,1,0,0
03-Jan-2022 05:00:00,96.724,3,290.6,1,0,0,0,0,1,0,0
03-Jan-2022 06:00:00,152.633,2,360.7,1,0,0,0,0,0,0,1
03-Jan-2022 07:00:00,165.089,4,445.7,1,0,0,1,1,0,1,0
03-Jan-2022 08:00:00,164.044,4,465.4,1,0,0,1,1,0,1,0
03-Jan-2022 09:00:00,186.28,4,511.9,1,0,0,1,1,0,1,0
03-Jan-2022 10:00:00,190.693,2,509.5,1,0,0,1,1,0,0,1
03-Jan-2022 11:00:00,188.379,2,504.8,1,0,0,1,1,0,0,1
03-Jan-2022 12:00:00,192.459,2,494.6,1,0,0,1,1,0,0,1
03-Jan-2022 13:00:00,192.211,2,505.6,1,0,0,1,1,0,0,1
03-Jan-2022 14:00:00,193.37,2,496.1,1,0,0,1,1,0,0,1
03-Jan-2022 15:00:00,198.706,2,481.2,1,0,0,1,1,0,0,1
03-Jan-2022 16:00:00,194.172,2,477.2,1,0,0,1,1,0,0,1
03-Jan-2022 17:00:00,182.89,2,479.6,1,0,0,1,1,0,0,1
03-Jan-2022 18:00:00,179.026,4,405.6,1,0,0,1,1,0,1,0
03-Jan-2022 19:00:00,125.939,4,367,1,0,0,0,0,0,1,0
03-Jan-2022 20:00:00,113.224,2,341,1,0,0,0,0,0,0,1
03-Jan-2022 21:00:00,110.935,2,322.1,1,0,0,0,0,0,0,1
03-Jan-2022 22:00:00,109.632,3,264.6,1,0,0,0,0,1,0,0
03-Jan-2022 23:00:00,109.542,3,251.2,1,0,0,0,0,1,0,0
04-Jan-2022 00:00:00,109.63,3,235.5,1,0,0,0,0,1,0,0
04-Jan-2022 01:00:00,109.569,3,270.9,1,0,0,0,0,1,0,0
04-Jan-2022 02:00:00,108.305,3,303.2,1,0,0,0,0,1,0,0
04-Jan-2022 03:00:00,108.15,3,315.8,1,0,0,0,0,1,0,0
04-Jan-2022 04:00:00,106.96,3,314.2,1,0,0,0,0,1,0,0
04-Jan-2022 05:00:00,105.882,3,318.9,1,0,0,0,0,1,0,0
04-Jan-2022 06:00:00,161.495,2,356.7,1,0,0,0,0,0,0,1
04-Jan-2022 07:00:00,172.548,4,430.8,1,0,0,1,1,0,1,0
04-Jan-2022 08:00:00,171.316,4,467,1,0,0,1,1,0,1,0
04-Jan-2022 09:00:00,185.652,4,503.2,1,0,0,1,1,0,1,0
04-Jan-2022 10:00:00,192.719,2,496.9,1,0,0,1,1,0,0,1
04-Jan-2022 11:00:00,194.481,2,486.7,1,0,0,1,1,0,0,1
04-Jan-2022 12:00:00,193.863,2,494.6,1,0,0,1,1,0,0,1
04-Jan-2022 13:00:00,196.614,2,500.9,1,0,0,1,1,0,0,1
04-Jan-2022 14:00:00,196.858,2,492.2,1,0,0,1,1,0,0,1
04-Jan-2022 15:00:00,194.51,2,478.8,1,0,0,1,1,0,0,1
04-Jan-2022 16:00:00,197.917,2,473.3,1,0,0,1,1,0,0,1
04-Jan-2022 17:00:00,192.161,2,478,1,0,0,1,1,0,0,1
04-Jan-2022 18:00:00,185.805,4,389.8,1,0,0,1,1,0,1,0
04-Jan-2022 19:00:00,124.57,4,363.8,1,0,0,0,0,0,1,0
04-Jan-2022 20:00:00,111.478,2,341,1,0,0,0,0,0,0,1
04-Jan-2022 21:00:00,107.486,2,304,1,0,0,0,0,0,0,1
04-Jan-2022 22:00:00,106.895,3,266.2,1,0,0,0,0,1,0,0
04-Jan-2022 23:00:00,106.392,3,261.5,1,0,0,0,0,1,0,0
05-Jan-2022 00:00:00,106.467,3,231.5,1,0,0,0,0,1,0,0
05-Jan-2022 01:00:00,106.292,3,229.2,1,0,0,0,0,1,0,0
05-Jan-2022 02:00:00,106.486,3,232.3,1,0,0,0,0,1,0,0
05-Jan-2022 03:00:00,105.943,3,239.4,1,0,0,0,0,1,0,0
05-Jan-2022 04:00:00,108.06,3,246.5,1,0,0,0,0,1,0,0
05-Jan-2022 05:00:00,107.913,3,275.6,1,0,0,0,0,1,0,0
05-Jan-2022 06:00:00,165.434,2,356.7,1,0,0,0,0,0,0,1
05-Jan-2022 07:00:00,176.563,4,455.2,1,0,0,1,1,0,1,0
05-Jan-2022 08:00:00,178.455,4,478.8,1,0,0,1,1,0,1,0
05-Jan-2022 09:00:00,190.192,4,500.1,1,0,0,1,1,0,1,0
05-Jan-2022 10:00:00,197.512,2,504,1,0,0,1,1,0,0,1
05-Jan-2022 11:00:00,197.667,2,478.8,1,0,0,1,1,0,0,1
05-Jan-2022 12:00:00,197.286,2,494.6,1,0,0,1,1,0,0,1
05-Jan-2022 13:00:00,198.437,2,479.6,1,0,0,1,1,0,0,1
05-Jan-2022 14:00:00,190.141,2,481.2,1,0,0,1,1,0,0,1
05-Jan-2022 15:00:00,193.822,2,459.1,1,0,0,1,1,0,0,1
05-Jan-2022 16:00:00,186.479,2,444.2,1,0,0,1,1,0,0,1
05-Jan-2022 17:00:00,183.824,2,462.3,1,0,0,1,1,0,0,1
05-Jan-2022 18:00:00,182.783,4,375.6,1,0,0,1,1,0,1,0
05-Jan-2022 19:00:00,129.453,4,351.2,1,0,0,0,0,0,1,0
05-Jan-2022 20:00:00,116.748,2,333.9,1,0,0,0,0,0,0,1
05-Jan-2022 21:00:00,115.916,2,302.4,1,0,0,0,0,0,0,1
05-Jan-2022 22:00:00,114.349,3,254.4,1,0,0,0,0,1,0,0
05-Jan-2022 23:00:00,112.646,3,248.1,1,0,0,0,0,1,0,0
06-Jan-2022 00:00:00,111.482,3,220.5,1,0,0,0,0,1,0,0
06-Jan-2022 01:00:00,109.557,3,224.4,1,0,0,0,0,1,0,0
06-Jan-2022 02:00:00,109.955,3,219.7,1,0,0,0,0,1,0,0
06-Jan-2022 03:00:00,109.108,3,219.7,1,0,0,0,0,1,0,0
06-Jan-2022 04:00:00,110.197,3,216.6,1,0,0,0,0,1,0,0
06-Jan-2022 05:00:00,108.911,3,262.2,1,0,0,0,0,1,0,0
06-Jan-2022 06:00:00,167.076,2,344.1,1,0,0,0,0,0,0,1
06-Jan-2022 07:00:00,181.748,4,430,1,0,0,1,1,0,1,0
06-Jan-2022 08:00:00,185.315,4,478,1,0,0,1,1,0,1,0
06-Jan-2022 09:00:00,199.255,4,488.3,1,0,0,1,1,0,1,0
06-Jan-2022 10:00:00,203.748,2,499.3,1,0,0,1,1,0,0,1
06-Jan-2022 11:00:00,209.663,2,501.6,1,0,0,1,1,0,0,1
06-Jan-2022 12:00:00,209.263,2,537.1,1,0,0,1,1,0,0,1
06-Jan-2022 13:00:00,210.793,2,517.4,1,0,0,1,1,0,0,1
06-Jan-2022 14:00:00,207.362,2,517.4,1,0,0,1,1,0,0,1
06-Jan-2022 15:00:00,206.385,2,486.7,1,0,0,1,1,0,0,1
06-Jan-2022 16:00:00,203.946,2,481.2,1,0,0,1,1,0,0,1
06-Jan-2022 17:00:00,202.91,2,488.3,1,0,0,1,1,0,0,1
06-Jan-2022 18:00:00,193.551,4,386.7,1,0,0,1,1,0,1,0
06-Jan-2022 19:00:00,139.327,4,341.8,1,0,0,0,0,0,1,0
06-Jan-2022 20:00:00,121.922,2,334.7,1,0,0,0,0,0,0,1
06-Jan-2022 21:00:00,118.897,2,315,1,0,0,0,0,0,0,1
06-Jan-2022 22:00:00,117.779,3,252,1,0,0,0,0,1,0,0
06-Jan-2022 23:00:00,115.384,3,237.8,1,0,0,0,0,1,0,0
07-Jan-2022 00:00:00,115.799,3,243.3,1,0,0,0,0,1,0,0
07-Jan-2022 01:00:00,115.276,3,223.7,1,0,0,0,0,1,0,0
07-Jan-2022 02:00:00,114.591,3,220.5,1,0,0,0,0,1,0,0
07-Jan-2022 03:00:00,114.41,3,230,1,0,0,0,0,1,0,0
07-Jan-2022 04:00:00,113.977,3,240.2,1,0,0,0,0,1,0,0
07-Jan-2022 05:00:00,112.854,3,277.2,1,0,0,0,0,1,0,0
07-Jan-2022 06:00:00,169.964,2,355.2,1,0,0,0,0,0,0,1
07-Jan-2022 07:00:00,183.902,4,431.6,1,0,0,1,1,0,1,0
07-Jan-2022 08:00:00,190.443,4,448.1,1,0,0,1,1,0,1,0
07-Jan-2022 09:00:00,203.167,4,463.8,1,0,0,1,1,0,1,0
07-Jan-2022 10:00:00,207.419,2,470.1,1,0,0,1,1,0,0,1
07-Jan-2022 11:00:00,205.187,2,475.7,1,0,0,1,1,0,0,1
07-Jan-2022 12:00:00,209.443,2,479.6,1,0,0,1,1,0,0,1
07-Jan-2022 13:00:00,208.847,2,482.7,1,0,0,1,1,0,0,1
07-Jan-2022 14:00:00,207.888,2,480.4,1,0,0,1,1,0,0,1
07-Jan-2022 15:00:00,206.412,2,457.5,1,0,0,1,1,0,0,1
07-Jan-2022 16:00:00,205.591,2,448.1,1,0,0,1,1,0,0,1
07-Jan-2022 17:00:00,200.187,2,437.1,1,0,0,1,1,0,0,1
07-Jan-2022 18:00:00,192.818,4,360.7,1,0,0,1,1,0,1,0
07-Jan-2022 19:00:00,130.767,4,337.1,1,0,0,0,0,0,1,0
07-Jan-2022 20:00:00,117.297,2,337.1,1,0,0,0,0,0,0,1
07-Jan-2022 21:00:00,115.861,2,322.9,1,0,0,0,0,0,0,1
07-Jan-2022 22:00:00,112.275,3,253.6,1,0,0,0,0,1,0,0
07-Jan-2022 23:00:00,110.645,3,232.3,1,0,0,0,0,1,0,0
08-Jan-2022 00:00:00,111.185,3,233.9,0,1,0,0,0,1,0,0
08-Jan-2022 01:00:00,113.323,3,238.6,0,1,0,0,0,1,0,0
08-Jan-2022 02:00:00,112.997,3,234.7,0,1,0,0,0,1,0,0
08-Jan-2022 03:00:00,113.829,3,241,0,1,0,0,0,1,0,0
08-Jan-2022 04:00:00,112.949,3,233.9,0,1,0,0,0,1,0,0
08-Jan-2022 05:00:00,113.157,3,240.2,0,1,0,0,0,1,0,0
08-Jan-2022 06:00:00,163.266,3,243.3,0,1,0,0,0,1,0,0
08-Jan-2022 07:00:00,178.106,3,235.5,0,1,0,0,1,1,0,0
08-Jan-2022 08:00:00,178.391,3,231.5,0,1,0,0,1,1,0,0
08-Jan-2022 09:00:00,181.064,3,235.5,0,1,0,0,1,1,0,0
08-Jan-2022 10:00:00,183.556,3,237,0,1,0,0,1,1,0,0
08-Jan-2022 11:00:00,183.538,3,248.1,0,1,0,0,1,1,0,0
08-Jan-2022 12:00:00,187.049,3,258.3,0,1,0,0,1,1,0,0
08-Jan-2022 13:00:00,191.289,3,257.5,0,1,0,0,1,1,0,0
08-Jan-2022 14:00:00,190.643,3,244.1,0,1,0,0,1,1,0,0
08-Jan-2022 15:00:00,191.236,3,246.5,0,1,0,0,1,1,0,0
08-Jan-2022 16:00:00,189.089,3,253.6,0,1,0,0,1,1,0,0
08-Jan-2022 17:00:00,187.741,3,257.5,0,1,0,0,1,1,0,0
08-Jan-2022 18:00:00,187.298,3,249.6,0,1,0,0,1,1,0,0
08-Jan-2022 19:00:00,127.81,3,247.3,0,1,0,0,0,1,0,0
08-Jan-2022 20:00:00,114.372,3,248.1,0,1,0,0,0,1,0,0
08-Jan-2022 21:00:00,114.604,3,245.7,0,1,0,0,0,1,0,0
08-Jan-2022 22:00:00,114.749,3,226.8,0,1,0,0,0,1,0,0
08-Jan-2022 23:00:00,114.97,3,222.1,0,1,0,0,0,1,0,0
09-Jan-2022 00:00:00,117.153,3,219.7,0,0,1,0,0,1,0,0
09-Jan-2022 01:00:00,115.036,3,218.9,0,0,1,0,0,1,0,0
09-Jan-2022 02:00:00,114.833,3,218.9,0,0,1,0,0,1,0,0
09-Jan-2022 03:00:00,114.102,3,219.7,0,0,1,0,0,1,0,0
09-Jan-2022 04:00:00,115.074,3,218.9,0,0,1,0,0,1,0,0
09-Jan-2022 05:00:00,114.222,3,222.9,0,0,1,0,0,1,0,0
09-Jan-2022 06:00:00,111.128,3,229.2,0,0,1,0,0,1,0,0
09-Jan-2022 07:00:00,111.318,3,220.5,0,0,1,0,1,1,0,0
09-Jan-2022 08:00:00,111.411,3,202.4,0,0,1,0,1,1,0,0
09-Jan-2022 09:00:00,111.22,3,204.8,0,0,1,0,1,1,0,0
09-Jan-2022 10:00:00,112.706,3,202.4,0,0,1,0,1,1,0,0
09-Jan-2022 11:00:00,114.286,3,200.8,0,0,1,0,1,1,0,0
09-Jan-2022 12:00:00,115.513,3,200,0,0,1,0,1,1,0,0
09-Jan-2022 13:00:00,115.879,3,217.4,0,0,1,0,1,1,0,0
09-Jan-2022 14:00:00,116.298,3,221.3,0,0,1,0,1,1,0,0
09-Jan-2022 15:00:00,117.646,3,223.7,0,0,1,0,1,1,0,0
09-Jan-2022 16:00:00,115.3,3,221.3,0,0,1,0,1,1,0,0
09-Jan-2022 17:00:00,114.517,3,244.9,0,0,1,0,1,1,0,0
09-Jan-2022 18:00:00,114.088,3,246.5,0,0,1,0,1,1,0,0
09-Jan-2022 19:00:00,114.223,3,244.1,0,0,1,0,0,1,0,0
09-Jan-2022 20:00:00,114.06,3,234.7,0,0,1,0,0,1,0,0
09-Jan-2022 21:00:00,114.539,3,226.8,0,0,1,0,0,1,0,0
09-Jan-2022 22:00:00,114.296,3,219.7,0,0,1,0,0,1,0,0
09-Jan-2022 23:00:00,113.258,3,222.1,0,0,1,0,0,1,0,0
10-Jan-2022 00:00:00,113.472,3,219.7,1,0,0,0,0,1,0,0
10-Jan-2022 01:00:00,112.216,3,218.9,1,0,0,0,0,1,0,0
10-Jan-2022 02:00:00,111.385,3,220.5,1,0,0,0,0,1,0,0
10-Jan-2022 03:00:00,111.937,3,230,1,0,0,0,0,1,0,0
10-Jan-2022 04:00:00,111.436,3,239.4,1,0,0,0,0,1,0,0
10-Jan-2022 05:00:00,111.359,3,302.4,1,0,0,0,0,1,0,0
10-Jan-2022 06:00:00,164.969,2,357.5,1,0,0,0,0,0,0,1
10-Jan-2022 07:00:00,187.551,4,422.1,1,0,0,1,1,0,1,0
10-Jan-2022 08:00:00,198.566,4,470.1,1,0,0,1,1,0,1,0
10-Jan-2022 09:00:00,209.151,4,475.7,1,0,0,1,1,0,1,0
10-Jan-2022 10:00:00,218.258,2,475.7,1,0,0,1,1,0,0,1
10-Jan-2022 11:00:00,219.665,2,463.1,1,0,0,1,1,0,0,1
10-Jan-2022 12:00:00,220.771,2,463.1,1,0,0,1,1,0,0,1
10-Jan-2022 13:00:00,225.066,2,459.1,1,0,0,1,1,0,0,1
10-Jan-2022 14:00:00,231.356,2,449.7,1,0,0,1,1,0,0,1
10-Jan-2022 15:00:00,222.803,2,437.1,1,0,0,1,1,0,0,1
10-Jan-2022 16:00:00,214.081,2,422.1,1,0,0,1,1,0,0,1
10-Jan-2022 17:00:00,206.791,2,429.2,1,0,0,1,1,0,0,1
10-Jan-2022 18:00:00,203.114,4,358.3,1,0,0,1,1,0,1,0
10-Jan-2022 19:00:00,144.251,4,331.5,1,0,0,0,0,0,1,0
10-Jan-2022 20:00:00,130.414,2,315,1,0,0,0,0,0,0,1
10-Jan-2022 21:00:00,127.27,2,286.7,1,0,0,0,0,0,0,1
10-Jan-2022 22:00:00,126.758,3,234.7,1,0,0,0,0,1,0,0
10-Jan-2022 23:00:00,126.087,3,221.3,1,0,0,0,0,1,0,0
11-Jan-2022 00:00:00,125.813,3,219.7,1,0,0,0,0,1,0,0
11-Jan-2022 01:00:00,125.282,3,221.3,1,0,0,0,0,1,0,0
11-Jan-2022 02:00:00,126.496,3,218.9,1,0,0,0,0,1,0,0
11-Jan-2022 03:00:00,126.791,3,218.1,1,0,0,0,0,1,0,0
11-Jan-2022 04:00:00,126.853,3,218.9,1,0,0,0,0,1,0,0
11-Jan-2022 05:00:00,125.991,3,254.4,1,0,0,0,0,1,0,0
11-Jan-2022 06:00:00,178.699,2,336.3,1,0,0,0,0,0,0,1
11-Jan-2022 07:00:00,196.393,4,417.4,1,0,0,1,1,0,1,0
11-Jan-2022 08:00:00,209.535,4,460.7,1,0,0,1,1,0,1,0
11-Jan-2022 09:00:00,223.105,4,477.2,1,0,0,1,1,0,1,0
11-Jan-2022 10:00:00,223.195,2,476.4,1,0,0,1,1,0,0,1
11-Jan-2022 11:00:00,228.321,2,483.5,1,0,0,1,1,0,0,1
11-Jan-2022 12:00:00,229.757,2,479.6,1,0,0,1,1,0,0,1
11-Jan-2022 13:00:00,228.87,2,480.4,1,0,0,1,1,0,0,1
11-Jan-2022 14:00:00,230.58,2,484.3,1,0,0,1,1,0,0,1
11-Jan-2022 15:00:00,229.563,2,462.3,1,0,0,1,1,0,0,1
11-Jan-2022 16:00:00,223.803,2,449.7,1,0,0,1,1,0,0,1
11-Jan-2022 17:00:00,213.686,2,452.8,1,0,0,1,1,0,0,1
11-Jan-2022 18:00:00,205.887,4,364.6,1,0,0,1,1,0,1,0
11-Jan-2022 19:00:00,149.362,4,329.2,1,0,0,0,0,0,1,0
11-Jan-2022 20:00:00,133.733,2,325.2,1,0,0,0,0,0,0,1
11-Jan-2022 21:00:00,131.107,2,298.5,1,0,0,0,0,0,0,1
11-Jan-2022 22:00:00,129.892,3,237.8,1,0,0,0,0,1,0,0
11-Jan-2022 23:00:00,129.308,3,217.4,1,0,0,0,0,1,0,0
12-Jan-2022 00:00:00,129.573,3,215,1,0,0,0,0,1,0,0
12-Jan-2022 01:00:00,129.281,3,215.8,1,0,0,0,0,1,0,0
12-Jan-2022 02:00:00,129.16,3,215.8,1,0,0,0,0,1,0,0
12-Jan-2022 03:00:00,127.168,3,222.1,1,0,0,0,0,1,0,0
12-Jan-2022 04:00:00,126.763,3,230.7,1,0,0,0,0,1,0,0
12-Jan-2022 05:00:00,126.697,3,264.6,1,0,0,0,0,1,0,0
12-Jan-2022 06:00:00,182.128,2,342.6,1,0,0,0,0,0,0,1
12-Jan-2022 07:00:00,197.983,4,403.2,1,0,0,1,1,0,1,0
12-Jan-2022 08:00:00,210.74,4,458.3,1,0,0,1,1,0,1,0
12-Jan-2022 09:00:00,218.552,4,478,1,0,0,1,1,0,1,0
12-Jan-2022 10:00:00,223.194,2,478.8,1,0,0,1,1,0,0,1
12-Jan-2022 11:00:00,229.364,2,468.6,1,0,0,1,1,0,0,1
12-Jan-2022 12:00:00,234.282,2,475.7,1,0,0,1,1,0,0,1
12-Jan-2022 13:00:00,232.013,2,484.3,1,0,0,1,1,0,0,1
12-Jan-2022 14:00:00,237.172,2,487.5,1,0,0,1,1,0,0,1
12-Jan-2022 15:00:00,235.358,2,465.4,1,0,0,1,1,0,0,1
12-Jan-2022 16:00:00,227.448,2,445.7,1,0,0,1,1,0,0,1
12-Jan-2022 17:00:00,217.875,2,460.7,1,0,0,1,1,0,0,1
12-Jan-2022 18:00:00,212.536,4,370.9,1,0,0,1,1,0,1,0
12-Jan-2022 19:00:00,151.667,4,335.5,1,0,0,0,0,0,1,0
12-Jan-2022 20:00:00,138.806,2,323.7,1,0,0,0,0,0,0,1
12-Jan-2022 21:00:00,137.57,2,285.1,1,0,0,0,0,0,0,1
12-Jan-2022 22:00:00,136.82,3,230.7,1,0,0,0,0,1,0,0
12-Jan-2022 23:00:00,136.974,3,222.9,1,0,0,0,0,1,0,0
13-Jan-2022 00:00:00,134.012,3,218.9,1,0,0,0,0,1,0,0
13-Jan-2022 01:00:00,132.742,3,218.1,1,0,0,0,0,1,0,0
13-Jan-2022 02:00:00,132.102,3,219.7,1,0,0,0,0,1,0,0
13-Jan-2022 03:00:00,129.244,3,217.4,1,0,0,0,0,1,0,0
13-Jan-2022 04:00:00,130.607,3,221.3,1,0,0,0,0,1,0,0
13-Jan-2022 05:00:00,130.559,3,240.2,1,0,0,0,0,1,0,0
13-Jan-2022 06:00:00,184.686,2,307.1,1,0,0,0,0,0,0,1
13-Jan-2022 07:00:00,208.954,4,404,1,0,0,1,1,0,1,0
13-Jan-2022 08:00:00,218.002,4,462.3,1,0,0,1,1,0,1,0
13-Jan-2022 09:00:00,230.901,4,483.5,1,0,0,1,1,0,1,0
13-Jan-2022 10:00:00,234.998,2,496.9,1,0,0,1,1,0,0,1
13-Jan-2022 11:00:00,246.414,2,523.7,1,0,0,1,1,0,0,1
13-Jan-2022 12:00:00,240.668,2,505.6,1,0,0,1,1,0,0,1
13-Jan-2022 13:00:00,240.324,2,496.9,1,0,0,1,1,0,0,1
13-Jan-2022 14:00:00,239.942,2,487.5,1,0,0,1,1,0,0,1
13-Jan-2022 15:00:00,239.855,2,463.8,1,0,0,1,1,0,0,1
13-Jan-2022 16:00:00,235.427,2,452,1,0,0,1,1,0,0,1
13-Jan-2022 17:00:00,224.133,2,464.6,1,0,0,1,1,0,0,1
13-Jan-2022 18:00:00,218.078,4,382.7,1,0,0,1,1,0,1,0
13-Jan-2022 19:00:00,157.426,4,348.9,1,0,0,0,0,0,1,0
13-Jan-2022 20:00:00,140.502,2,335.5,1,0,0,0,0,0,0,1
13-Jan-2022 21:00:00,140.11,2,310.3,1,0,0,0,0,0,0,1
13-Jan-2022 22:00:00,140.284,3,254.4,1,0,0,0,0,1,0,0
13-Jan-2022 23:00:00,138.389,3,248.1,1,0,0,0,0,1,0,0
14-Jan-2022 00:00:00,137.261,3,230,1,0,0,0,0,1,0,0
14-Jan-2022 01:00:00,136.599,3,224.4,1,0,0,0,0,1,0,0
14-Jan-2022 02:00:00,136.709,3,226.8,1,0,0,0,0,1,0,0
14-Jan-2022 03:00:00,135.391,3,232.3,1,0,0,0,0,1,0,0
14-Jan-2022 04:00:00,135.608,3,241.8,1,0,0,0,0,1,0,0
14-Jan-2022 05:00:00,135.201,3,259.9,1,0,0,0,0,1,0,0
14-Jan-2022 06:00:00,188.621,2,334.7,1,0,0,0,0,0,0,1
14-Jan-2022 07:00:00,211.021,4,409.5,1,0,0,1,1,0,1,0
14-Jan-2022 08:00:00,220.703,4,448.9,1,0,0,1,1,0,1,0
14-Jan-2022 09:00:00,233.078,4,482,1,0,0,1,1,0,1,0
14-Jan-2022 10:00:00,241.866,2,475.7,1,0,0,1,1,0,0,1
14-Jan-2022 11:00:00,248.113,2,473.3,1,0,0,1,1,0,0,1
14-Jan-2022 12:00:00,251.321,2,467.8,1,0,0,1,1,0,0,1
14-Jan-2022 13:00:00,247.409,2,478,1,0,0,1,1,0,0,1
14-Jan-2022 14:00:00,248.57,2,472.5,1,0,0,1,1,0,0,1
14-Jan-2022 15:00:00,232.39,2,455.2,1,0,0,1,1,0,0,1
14-Jan-2022 16:00:00,228.997,2,439.4,1,0,0,1,1,0,0,1
14-Jan-2022 17:00:00,221.758,2,449.7,1,0,0,1,1,0,0,1
14-Jan-2022 18:00:00,214.505,4,379.6,1,0,0,1,1,0,1,0
14-Jan-2022 19:00:00,156.911,4,359.9,1,0,0,0,0,0,1,0
14-Jan-2022 20:00:00,138.455,2,342.6,1,0,0,0,0,0,0,1
14-Jan-2022 21:00:00,139.087,2,283.5,1,0,0,0,0,0,0,1
14-Jan-2022 22:00:00,136.232,3,239.4,1,0,0,0,0,1,0,0
14-Jan-2022 23:00:00,130.661,3,230.7,1,0,0,0,0,1,0,0
15-Jan-2022 00:00:00,131.388,3,232.3,0,1,0,0,0,1,0,0
15-Jan-2022 01:00:00,128.124,3,231.5,0,1,0,0,0,1,0,0
15-Jan-2022 02:00:00,127.21,3,237,0,1,0,0,0,1,0,0
15-Jan-2022 03:00:00,125.299,3,232.3,0,1,0,0,0,1,0,0
15-Jan-2022 04:00:00,124.179,3,230,0,1,0,0,0,1,0,0
