Location: Central NY                                                                                
      43.639496     -75.719330       60.00
          16        1.00        0.00
         3.9   3.7   2.9   1.9   1.7   2.5   6.1   7.7   7.4   7.1   7.5  10.2  15.8  10.4   6.5   4.7
  1.00    19    24    27    44    44    28    13    10    12    14    13    10     6     9    14    18
  2.00    65    66    78   109   113    78    38    35    40    43    40    35    24    34    54    59
  3.00   107    95   107   126   138   112    54    56    63    74    76    66    45    68    85   101
  4.00   153   129   135   153   141   124    75    71    80   100   107   110    86   114   135   142
  5.00   175   156   145   141   153   124    90    97   113   137   143   147   138   166   161   185
  6.00   177   159   187   148   127   129   112   118   138   151   161   162   160   164   176   170
  7.00   126   144   145   113   109   132   130   141   152   156   147   148   163   145   146   150
  8.00    89   112   106    92    93   101   151   157   158   138   133   113   115   111   113   102
  9.00    55    66    51    48    43    75   135   124   113    91    82    79    86    72    60    44
 10.00    20    28    12    19    20    44    76    75    68    56    51    51    63    49    32    19
 11.00     8    12     3     5     8    23    47    50    37    23    25    33    44    29    15     8
 12.00     5     5     2     2     6    15    25    30    17    10    14    20    32    20     7     3
 13.00     2     2     0     1     1     9    19    18     6     5     6    12    17    10     3     0
 14.00     1     1     0     0     1     5    13    10     2     1     2     7    10     4     0     0
 15.00     0     0     0     0     0     1    10     4     2     0     1     3     5     2     0     0
 16.00     0     0     0     0     0     1     6     2     0     0     0     2     3     1     0     0
 17.00     0     0     0     0     0     0     4     1     0     0     0     1     2     0     0     0
 18.00     0     0     0     0     0     0     1     0     0     0     0     0     1     0     0     0
 19.00     0     0     0     0     0     0     0     0     0     0     0     0     1     0     0     0
 20.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 21.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 22.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 23.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 24.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 25.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 26.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 27.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 28.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 29.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 30.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 31.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 32.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 33.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 34.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 35.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 36.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
