Location: Central NY                                                                                
      43.682350     -75.401566       30.00
          16        1.00        0.00
         5.2   3.4   2.0   1.6   1.7   2.4   5.6  10.1   9.6   7.3   7.0   8.6  12.3   9.3   7.5   6.5
  1.00    29    47    82    85    78    52    31    17    19    27    31    23    17    20    25    30
  2.00    94   136   171   175   170   143    73    50    67    91    92    78    54    66    83    89
  3.00   166   193   223   209   204   168   113    87   109   137   141   135    99   125   138   151
  4.00   242   241   227   214   201   196   162   140   169   200   199   202   169   200   210   226
  5.00   222   213   188   181   174   196   204   196   207   222   209   213   206   210   215   224
  6.00   140   108    89    93   121   145   186   207   193   172   161   147   166   155   168   152
  7.00    62    36    13    30    34    51    93   131   118    90    84    82   106   103    88    78
  8.00    28    17     5     6     7    24    49    75    66    39    47    54    74    60    42    31
  9.00    12     5     0     5     5    12    34    49    36    15    22    31    50    33    21    13
 10.00     4     2     0     1     5     9    20    26    13     6     8    18    31    18     8     4
 11.00     1     1     0     0     1     4    17    14     3     1     4     9    15     7     2     2
 12.00     0     0     0     0     0     1    11     5     1     0     1     4     7     3     0     0
 13.00     0     0     0     0     0     0     5     2     0     0     0     2     3     1     0     0
 14.00     0     0     0     0     0     0     1     1     0     0     0     1     2     0     0     0
 15.00     0     0     0     0     0     0     0     0     0     0     0     1     1     0     0     0
 16.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 17.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 18.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 19.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 20.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 21.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 22.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 23.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 24.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 25.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 26.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 27.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 28.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 29.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 30.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 31.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 32.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 33.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 34.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 35.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 36.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
