Location: Central NY                                                                                
      43.682350     -75.401566       60.00
          16        1.00        0.00
         5.3   3.5   2.1   1.6   1.6   2.2   5.2   9.4   9.6   7.4   7.2   8.7  12.7   9.5   7.6   6.5
  1.00    22    32    47    55    65    41    23    12    12    18    19    16    11    14    17    20
  2.00    68    98   131   134   132   110    51    35    45    58    64    54    39    44    60    68
  3.00   113   134   155   163   140   136    76    54    67    91    93    86    63    81   100   104
  4.00   159   162   175   163   155   129    97    76    90   117   135   137   104   128   140   147
  5.00   194   191   195   151   149   133   108    99   122   163   160   163   153   172   176   190
  6.00   173   163   142   140   124   137   134   118   143   163   160   169   167   176   169   173
  7.00   125   115   101   100   103   118   139   147   153   153   150   144   152   140   143   135
  8.00    81    59    40    57    78    92   134   158   150   116   105    89   108   101   102    93
  9.00    39    27    10    21    31    54    91   118   104    71    54    57    73    65    49    42
 10.00    17    11     4     9    11    24    52    75    59    31    30    36    52    36    26    17
 11.00     7     5     0     1     6    14    30    50    32    11    18    22    36    21    11     7
 12.00     3     1     0     2     3     7    20    27    14     6     8    13    19    12     5     3
 13.00     1     1     0     0     2     5    15    16     5     1     3     8    12     6     1     1
 14.00     0     0     0     0     0     2    15     9     2     0     1     3     5     2     0     0
 15.00     0     0     0     0     0     0     8     3     1     0     0     2     2     1     0     0
 16.00     0     0     0     0     0     0     5     2     0     0     0     1     2     0     0     0
 17.00     0     0     0     0     0     0     1     1     0     0     0     1     1     0     0     0
 18.00     0     0     0     0     0     0     1     0     0     0     0     0     0     0     0     0
 19.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 20.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 21.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 22.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 23.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 24.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 25.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 26.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 27.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 28.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 29.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 30.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 31.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 32.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 33.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 34.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 35.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 36.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
