Location: Central NY                                                                                
      43.776066     -75.590240       60.00
          16        1.00        0.00
         4.6   4.0   2.7   1.9   1.7   2.1   4.3   8.6   8.7   7.4   7.3  11.4  14.5   9.1   6.5   5.3
  1.00    22    25    34    49    60    37    25    11    12    15    16    10     8    12    18    26
  2.00    76    83   106   129   146   107    56    34    32    48    47    34    26    48    63    69
  3.00   124   126   144   166   162   141    83    47    55    69    74    57    50    75    99   124
  4.00   172   158   184   178   157   144    93    58    69    92   104    94    85   124   144   159
  5.00   184   176   179   174   160   142   108    86    94   123   139   139   136   164   169   190
  6.00   161   179   170   130   111   135   120   100   123   144   164   164   160   162   173   166
  7.00   120   130   114    93    93   106   124   124   146   149   154   164   154   143   148   124
  8.00    78    71    51    49    61    82   124   142   153   144   128   127   125   111   101    83
  9.00    37    31    13    20    28    55    99   144   141   107    83    80    83    75    49    35
 10.00    15    13     4     7    12    24    59    93    87    60    46    50    61    39    23    16
 11.00     6     6     1     2     5    18    36    61    46    28    23    33    43    25     9     5
 12.00     1     2     0     1     2     7    20    42    26    13    13    21    31    14     3     2
 13.00     1     1     0     0     2     2    16    26    11     5     7    13    17     5     1     0
 14.00     0     1     0     0     0     1    12    16     3     2     1     7     9     2     0     0
 15.00     0     0     0     0     0     0    11     9     2     0     0     4     4     1     0     0
 16.00     0     0     0     0     0     0     4     4     0     0     0     2     2     0     0     0
 17.00     0     0     0     0     0     0     5     2     0     0     0     1     2     0     0     0
 18.00     0     0     0     0     0     0     2     1     0     0     0     1     1     0     0     0
 19.00     0     0     0     0     0     0     1     0     0     0     0     0     0     0     0     0
 20.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 21.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 22.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 23.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 24.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 25.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 26.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 27.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 28.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 29.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 30.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 31.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 32.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 33.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 34.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 35.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 36.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
