Location: Central NY                                                                                
      43.769600     -75.589699       60.00
          16        1.00        0.00
         4.5   4.0   3.0   1.9   1.8   2.0   4.5   7.9   8.5   7.3   7.9  11.9  15.1   8.4   6.4   5.0
  1.00    17    16    27    38    42    28    20    10     8    11    11     7     6     9    16    19
  2.00    58    62    76   104   118    86    45    28    27    36    37    24    20    38    51    55
  3.00    99    95   115   136   137   111    68    42    45    54    55    43    37    65    80   106
  4.00   138   126   147   145   140   125    80    49    54    71    76    59    60    94   116   130
  5.00   164   147   153   162   138   128    96    68    73    88   101    99    96   135   148   166
  6.00   162   157   156   138   129   115   108    84    96   119   126   123   127   154   154   168
  7.00   133   152   150   105    97   118   106    99   116   125   140   142   141   138   153   137
  8.00   103   110    97    80    79    98   119   119   133   129   135   139   133   124   124   102
  9.00    65    73    50    53    60    77   113   139   140   130   115   119   112    93    82    66
 10.00    34    33    19    22    31    51    87   121   128   102    89    84    79    67    42    29
 11.00    15    16     6    10    17    29    51    81    79    67    49    52    59    35    20    14
 12.00     7     8     3     4     5    17    34    56    45    36    30    36    43    23     9     4
 13.00     3     3     1     2     4     9    20    41    30    17    19    27    33    13     4     3
 14.00     2     1     0     1     1     5    16    25    16    10    10    17    23     7     1     0
 15.00     0     1     0     0     1     2    11    17     5     4     5    11    13     3     0     0
 16.00     0     1     0     0     0     1    11    11     3     2     2     8     8     1     0     0
 17.00     0     0     0     0     0     1     5     5     1     0     0     5     4     1     0     0
 18.00     0     0     0     0     0     0     5     3     0     0     0     2     2     0     0     0
 19.00     0     0     0     0     0     0     3     1     0     0     0     2     2     0     0     0
 20.00     0     0     0     0     0     0     1     1     0     0     0     1     1     0     0     0
 21.00     0     0     0     0     0     0     1     0     0     0     0     1     1     0     0     0
 22.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 23.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 24.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 25.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 26.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 27.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 28.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 29.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 30.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 31.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 32.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 33.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 34.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 35.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 36.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
