Location: Central NY                                                                                
      43.776066     -75.590240       90.00
          16        1.00        0.00
         4.6   4.0   2.8   1.9   1.7   2.0   4.2   8.2   8.5   7.4   7.3  11.3  14.8   9.3   6.6   5.4
  1.00    19    21    29    38    50    34    22    11    11    11    13     8     6    10    16    20
  2.00    64    68    88   108   120    93    51    29    29    39    40    28    22    36    53    54
  3.00   102   103   119   143   152   121    67    41    47    58    59    47    39    67    87   109
  4.00   145   130   149   163   131   126    79    48    54    74    83    71    64    94   117   131
  5.00   160   157   152   141   146   114    91    61    68    89   105   107   106   130   143   160
  6.00   157   155   159   142   124   121    95    79    82   109   128   129   131   145   147   158
  7.00   127   137   141   105    86   111    97    81   104   120   138   140   141   138   143   129
  8.00    93   101    89    79    78    93    98    92   106   121   126   134   130   122   124   108
  9.00    69    69    50    45    48    60   103   104   123   116   107   116   109    98    85    68
 10.00    37    33    16    24    34    57    91   123   132   113    93    81    84    70    50    36
 11.00    18    14     7     7    17    33    67   110   110    75    52    52    59    42    22    18
 12.00     6     7     2     3     9    18    47    79    66    43    26    33    42    22    10     5
 13.00     4     2     1     2     4    13    30    57    37    17    17    21    30    14     3     3
 14.00     1     0     0     0     2     3    17    34    19     9     8    13    16     6     1     0
 15.00     0     1     0     0     0     2    13    23     7     4     3     9    10     3     0     0
 16.00     0     0     0     0     0     1     9    14     3     1     0     4     5     1     0     0
 17.00     0     0     0     0     0     0    10     7     1     0     0     3     2     0     0     0
 18.00     0     0     0     0     0     0     4     4     0     0     0     1     2     0     0     0
 19.00     0     0     0     0     0     0     4     2     0     0     0     1     1     0     0     0
 20.00     0     0     0     0     0     0     3     1     0     0     0     0     1     0     0     0
 21.00     0     0     0     0     0     0     1     0     0     0     0     0     0     0     0     0
 22.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 23.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 24.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 25.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 26.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 27.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 28.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 29.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 30.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 31.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 32.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 33.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 34.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 35.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
 36.00     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
