Power [kW]
209.0
211.1
211.1
211.8
210.3
215.0
220.5
211.8
196.1
193.7
193.7
194.5
192.9
194.5
195.3
196.1
202.4
216.6
218.1
215.0
218.1
222.1
213.4
212.6
211.8
214.2
213.4
222.9
226.8
252.0
284.3
287.4
307.9
313.4
317.4
318.9
318.9
317.4
318.2
313.4
306.3
310.3
275.6
267.8
267.8
255.9
230.7
209.5
213.4
211.8
211.8
214.2
211.1
241.8
337.1
436.3
455.2
487.5
489.0
478.0
493.8
485.9
485.1
472.5
466.2
471.7
370.1
326.0
315.8
286.7
234.7
217.4
221.3
215.8
218.1
229.2
233.9
261.5
353.6
448.1
480.4
505.6
488.3
495.3
483.5
487.5
478.8
471.7
475.7
481.2
387.5
363.8
337.8
304.0
244.1
230.0
230.7
226.0
226.8
226.8
226.0
256.7
344.1
443.4
482.0
500.9
507.9
499.3
488.3
479.6
476.4
464.6
454.4
465.4
382.7
372.5
332.3
296.1
240.2
229.2
229.2
226.0
227.6
237.0
245.7
270.9
352.8
434.7
465.4
482.0
486.7
489.0
496.1
478.8
461.5
447.3
438.6
443.4
364.6
343.4
347.3
296.9
235.5
230.7
230.0
229.2
229.2
228.4
230.0
233.1
239.4
231.5
234.7
250.4
253.6
248.1
255.2
252.0
256.7
270.1
266.2
273.3
252.0
252.0
252.8
249.6
229.2
220.5
223.7
224.4
222.1
222.1
222.9
226.8
232.3
226.0
205.5
206.3
207.1
204.8
206.3
209.5
223.7
239.4
233.1
249.6
245.7
229.2
229.2
231.5
222.9
222.1
222.1
225.2
224.4
232.3
244.1
290.6
360.7
445.7
465.4
511.9
509.5
504.8
494.6
505.6
496.1
481.2
477.2
479.6
405.6
367.0
341.0
322.1
264.6
251.2
235.5
270.9
303.2
315.8
314.2
318.9
356.7
430.8
467.0
503.2
496.9
486.7
494.6
500.9
492.2
478.8
473.3
478.0
389.8
363.8
341.0
304.0
266.2
261.5
231.5
229.2
232.3
239.4
246.5
275.6
356.7
455.2
478.8
500.1
504.0
478.8
494.6
479.6
481.2
459.1
444.2
462.3
375.6
351.2
333.9
302.4
254.4
248.1
220.5
224.4
219.7
219.7
216.6
262.2
344.1
430.0
478.0
488.3
499.3
501.6
537.1
517.4
517.4
486.7
481.2
488.3
386.7
341.8
334.7
315.0
252.0
237.8
243.3
223.7
220.5
230.0
240.2
277.2
355.2
431.6
448.1
463.8
470.1
475.7
479.6
482.7
480.4
457.5
448.1
437.1
360.7
337.1
337.1
322.9
253.6
232.3
233.9
238.6
234.7
241.0
233.9
240.2
243.3
235.5
231.5
235.5
237.0
248.1
258.3
257.5
244.1
246.5
253.6
257.5
249.6
247.3
248.1
245.7
226.8
222.1
219.7
218.9
218.9
219.7
218.9
222.9
229.2
220.5
202.4
204.8
202.4
200.8
200.0
217.4
221.3
223.7
221.3
244.9
246.5
244.1
234.7
226.8
219.7
222.1
219.7
218.9
220.5
230.0
239.4
302.4
357.5
422.1
470.1
475.7
475.7
463.1
463.1
459.1
449.7
437.1
422.1
429.2
358.3
331.5
315.0
286.7
234.7
221.3
219.7
221.3
218.9
218.1
218.9
254.4
336.3
417.4
460.7
477.2
476.4
483.5
479.6
480.4
484.3
462.3
449.7
452.8
364.6
329.2
325.2
298.5
237.8
217.4
215.0
215.8
215.8
222.1
230.7
264.6
342.6
403.2
458.3
478.0
478.8
468.6
475.7
484.3
487.5
465.4
445.7
460.7
370.9
335.5
323.7
285.1
230.7
222.9
218.9
218.1
219.7
217.4
221.3
240.2
307.1
404.0
462.3
483.5
496.9
523.7
505.6
496.9
487.5
463.8
452.0
464.6
382.7
348.9
335.5
310.3
254.4
248.1
230.0
224.4
226.8
232.3
241.8
259.9
334.7
409.5
448.9
482.0
475.7
473.3
467.8
478.0
472.5
455.2
439.4
449.7
379.6
359.9
342.6
283.5
239.4
230.7
232.3
231.5
237.0
232.3
230.0
233.9
241.0
227.6
255.2
270.9
272.5
277.2
273.3
256.7
246.5
236.3
241.8
260.7
263.8
255.2
255.2
252.0
249.6
230.0
230.0
232.3
237.8
232.3
233.9
239.4
237.8
228.4
213.4
216.6
234.7
232.3
222.1
217.4
220.5
213.4
213.4
243.3
243.3
237.0
233.9
241.8
230.0
231.5
232.3
237.0
232.3
240.2
252.8
299.3
351.2
427.6
472.5
493.0
492.2
494.6
489.8
492.2
465.4
455.2
441.8
454.4
378.0
362.3
333.9
300.0
244.1
231.5
230.0
230.7
229.2
228.4
227.6
256.7
333.1
422.9
462.3
482.0
525.3
493.0
488.3
485.9
479.6
472.5
459.9
467.0
383.5
350.4
344.9
311.1
244.9
233.9
233.1
231.5
233.1
240.2
248.1
279.6
338.6
446.5
480.4
486.7
482.7
478.8
494.6
478.0
481.2
463.8
458.3
462.3
374.9
332.3
329.2
300.8
246.5
232.3
230.7
231.5
231.5
233.9
230.0
264.6
332.3
425.3
461.5
477.2
474.9
508.7
488.3
507.2
495.3
469.4
452.8
453.6
381.9
344.1
337.8
304.0
242.6
232.3
233.1
240.2
230.7
240.2
246.5
274.8
330.8
407.1
465.4
475.7
491.4
513.5
484.3
488.3
472.5
480.4
463.8
448.9
365.4
353.6
332.3
288.2
233.9
216.6
218.9
217.4
215.8
216.6
216.6
221.3
224.4
220.5
237.0
257.5
274.8
273.3
274.8
271.7
280.4
270.9
252.0
235.5
238.6
237.8
237.8
237.0
218.1
206.3
209.5
207.1
207.9
209.5
207.9
211.8
216.6
208.7
198.5
210.3
233.9
232.3
231.5
228.4
232.3
230.7
209.5
213.4
216.6
216.6
215.8
216.6
211.1
208.7
211.1
209.5
209.5
222.9
230.7
273.3
330.0
406.4
438.6
457.5
451.2
448.9
463.1
459.9
454.4
448.1
433.9
433.9
356.7
326.8
322.9
289.0
228.4
214.2
213.4
214.2
213.4
211.1
214.2
241.8
309.5
391.4
429.2
452.0
455.2
437.9
450.5
458.3
463.1
452.0
441.0
444.2
366.2
335.5
329.2
308.7
248.1
238.6
237.0
237.0
235.5
247.3
252.8
273.3
332.3
393.0
439.4
459.1
448.1
447.3
479.6
481.2
452.0
448.1
437.9
441.0
365.4
330.8
322.9
296.9
232.3
217.4
215.8
216.6
216.6
215.8
217.4
246.5
317.4
396.1
431.6
456.8
472.5
453.6
453.6
457.5
465.4
449.7
435.5
437.1
353.6
325.2
315.8
285.1
221.3
214.2
209.5
211.8
212.6
219.7
230.7
253.6
316.6
379.6
423.7
439.4
469.4
459.1
457.5
462.3
452.8
448.9
436.3
431.6
355.2
326.0
322.9
278.8
226.8
213.4
215.8
215.0
218.9
218.9
218.9
225.2
227.6
222.9
222.9
249.6
252.0
248.9
259.9
268.5
253.6
244.9
239.4
251.2
244.1
244.9
245.7
245.7
226.0
220.5
217.4
221.3
220.5
219.7
223.7
226.8
230.7
216.6
206.3
206.3
205.5
208.7
209.5
204.0
207.1
205.5
207.9
212.6
224.4
225.2
228.4
226.0
219.7
217.4
216.6
220.5
217.4
220.5
222.9
267.8
322.9
397.7
444.2
470.1
485.1
485.9
478.8
488.3
494.6
482.0
449.7
437.9
356.0
323.7
317.4
282.7
219.7
209.5
205.5
205.5
202.4
215.8
221.3
242.6
303.2
396.1
429.2
455.2
471.7
470.1
463.8
460.7
461.5
445.7
430.8
432.3
357.5
327.6
315.0
285.1
219.7
206.3
207.1
206.3
204.8
207.1
205.5
233.1
295.3
394.5
437.1
456.0
473.3
475.7
478.8
477.2
501.6
483.5
445.7
445.7
359.1
325.2
320.5
295.3
227.6
214.2
204.8
207.9
212.6
222.9
218.9
251.2
304.8
333.1
395.3
407.1
400.1
394.5
390.6
391.4
388.2
393.0
377.2
378.0
311.9
296.1
276.4
257.5
231.5
217.4
215.0
218.1
216.6
227.6
232.3
257.5
319.7
380.4
441.0
462.3
495.3
474.9
478.0
470.9
463.1
446.5
427.6
419.7
353.6
328.4
316.6
280.4
226.8
215.8
214.2
213.4
213.4
213.4
213.4
217.4
219.7
210.3
225.2
241.8
254.4
260.7
259.1
263.0
238.6
221.3
222.1
233.9
245.7
241.0
226.8
230.7
207.9
201.6
200.0
202.4
202.4
202.4
200.0
209.5
211.1
196.9
186.6
192.9
195.3
196.1
196.1
189.8
195.3
207.1
206.3
212.6
227.6
226.8
226.0
226.8
222.9
218.9
216.6
222.1
220.5
218.1
223.7
267.8
333.1
389.8
429.2
449.7
461.5
473.3
462.3
463.8
463.1
444.9
430.0
430.0
357.5
327.6
312.6
295.3
222.1
208.7
207.9
207.1
210.3
218.1
227.6
249.6
305.6
395.3
433.1
466.2
465.4
470.1
469.4
471.7
507.2
456.0
444.2
437.1
348.1
323.7
311.9
286.7
236.3
208.7
208.7
211.8
210.3
211.1
211.1
244.9
313.4
391.4
457.5
552.0
564.6
565.4
567.0
536.3
498.5
453.6
435.5
427.6
354.4
322.9
317.4
294.5
225.2
215.8
211.8
209.5
215.0
214.2
214.2
238.6
327.6
389.0
448.9
525.3
539.4
512.7
480.4
465.4
465.4
462.3
434.7
423.7
359.1
327.6
317.4
288.2
222.9
214.2
210.3
208.7
213.4
218.9
226.8
249.6
312.6
370.1
441.8
481.2
493.0
470.1
464.6
457.5
474.9
442.6
426.8
413.4
351.2
319.7
300.0
260.7
215.8
207.9
207.1
211.1
209.5
209.5
208.7
217.4
216.6
206.3
