Power [kW]
1271.1
1361.1
1273.4
1361.1
1271.1
1361.1
1275.8
1365.8
1189.1
1334.5
1622.5
1707.8
1228.1
1315.8
1608.4
1698.4
1300.8
1330.6
1240.6
1333
1243
1335.3
1247.7
1340
1250
1342.3
1252.3
1342.3
1252.3
1342.3
1252.3
1340
1170.3
1313.4
1603.8
1691.4
1214.1
1302.5
1599.1
1691.4
1296.1
1325.9
1238.3
1330.6
1243
1337.7
1247.7
1344.7
1252.3
1351.7
1252.3
1344.7
1254.7
1349.4
1264.1
1340
1170.3
1258
1475.6
1565.6
1165.6
1255.6
1482.7
1575
1247.7
1330.6
1240.6
1330.6
1238.3
1330.6
1235.9
1325.9
1235.9
1325.9
1412.8
1325.9
1235.9
1504.9
1414.7
1509.2
1347.1
1437.1
1670.6
1760.6
1486
1582.7
1802.7
1906.2
1581.2
1671.2
1581.2
1664.4
1581.2
1530
1435.6
1507.6
1225
1315
1226.6
1318.9
1231.3
1323.6
1235.9
1328.3
1163.3
1315.8
1613.1
1700.8
1232.8
1315.8
1615.5
1712.5
1317.2
1347
1259.4
1356.4
1268.8
1363.4
1275.8
1370.5
1280.5
1372.8
1282.8
1372.8
1282.8
1372.8
1282.8
1372.8
1210.2
1362.7
1657.7
1745.3
1270.3
1355.6
1650.6
1740.6
1343
1372.8
1282.8
1375.2
1285.2
1375.2
1285.2
1384.5
1287.5
1377.5
1285.2
1375.2
1282.8
1375.2
1282.8
1370.5
1203.1
1353.3
1643.6
1735.9
1258.6
1348.6
1655.3
1745.3
1347.7
1379.8
1294.5
1391.6
1303.9
1396.3
1308.6
1398.6
1310.9
1400.9
1310.9
1403.3
1310.9
1400.9
1310.9
1398.6
1226.6
1372
1662.3
1747.7
1270.3
1358
1653
1745.3
1347.7
1379.8
1292.2
1382.2
1292.2
1384.5
1289.8
1377.5
1285.2
1372.8
1280.5
1368.1
1273.4
1363.4
1268.8
1368.1
1203.1
1348.6
1638.9
1717.2
1242.2
1329.8
1627.2
1719.5
1321.9
1349.4
1261.7
1354.1
1268.8
1361.1
1273.4
1368.1
1280.5
1370.5
1285.2
1377.5
1289.8
1379.8
1292.2
1382.2
1214.8
1300.2
1517.8
1605.5
1203.1
1290.8
1508.4
1600.8
1280.5
1372.8
1285.2
1377.5
1287.5
1379.8
1292.2
1382.2
1289.8
1379.8
1287.5
1377.5
1287.5
1375.2
1287.5
1377.5
1200.8
1286.1
1501.4
1582
1177.3
1255.6
1475.6
1568
1245.3
1335.3
1245.3
1335.3
1247.7
1340
1247.7
1335.3
1247.7
1335.3
1243
1337.7
1247.7
1335.3
1247.7
1337.7
1175
1325.2
1620.2
1710.2
1232.8
1320.5
1615.5
1705.5
1305.5
1330.6
1240.6
1323.6
1238.3
1328.3
1240.6
1330.6
1240.6
1333
1245.3
1335.3
1247.7
1344.7
1261.7
1354.1
1186.7
1341.6
1636.6
1726.6
1251.6
1341.6
1641.3
1735.9
1340.6
1370.5
1282.8
1375.2
1289.8
1379.8
1292.2
1384.5
1294.5
1384.5
1294.5
1384.5
1294.5
1384.5
1294.5
1379.8
1214.8
1355.6
1641.3
1731.3
1244.5
1334.5
1627.2
1719.5
1319.5
1347
1259.4
1349.4
1257
1347
1257
1349.4
1261.7
1351.7
1266.4
1354.1
1261.7
1354.1
1264.1
1354.1
1189.1
1341.6
1631.9
1714.8
1235.2
1322.8
1617.8
1710.2
1314.8
1342.3
1257
1349.4
1259.4
1349.4
1264.1
1354.1
1264.1
1354.1
1264.1
1351.7
1264.1
1354.1
1264.1
1349.4
1182
1322.8
1610.8
1693.8
1218.8
1306.4
1610.8
1700.8
1312.5
1347
1261.7
1356.4
1271.1
1365.8
1280.5
1372.8
1285.2
1375.2
1287.5
1377.5
1289.8
1379.8
1289.8
1377.5
1210.2
1293.1
1508.4
1596.1
1191.4
1279.1
1494.4
1584.4
1264.1
1351.7
1264.1
1354.1
1266.4
1354.1
1264.1
1354.1
1264.1
1358.8
1271.1
1361.1
1261.7
1349.4
1261.7
1351.7
1182
1272
1487.3
1572.7
1172.7
1258
1478
1565.6
1240.6
1325.9
1238.3
1325.9
1240.6
1325.9
1238.3
1330.6
1243
1333
1243
1333
1243
1335.3
1245.3
1333
1165.6
1313.4
1606.1
1691.4
1221.1
1306.4
1603.8
1696.1
1296.1
1325.9
1235.9
1325.9
1238.3
1325.9
1238.3
1328.3
1238.3
1328.3
1240.6
1335.3
1247.7
1340
1250
1340
1170.3
1318.1
1608.4
1693.8
1221.1
1311.1
1603.8
1696.1
1298.4
1328.3
1238.3
1330.6
1245.3
1340
1250
1342.3
1259.4
1351.7
1261.7
1354.1
1271.1
1363.4
1273.4
1361.1
1193.8
1341.6
1634.2
1719.5
1237.5
1327.5
1620.2
1710.2
1312.5
1337.7
1252.3
1340
1250
1344.7
1254.7
1342.3
1254.7
1342.3
1252.3
1342.3
1252.3
1344.7
1257
1342.3
1175
1329.8
1620.2
1707.8
1225.8
1315.8
1608.4
1698.4
1300.8
1330.6
1243
1335.3
1250
1342.3
1254.7
1347
1259.4
1351.7
1259.4
1354.1
1266.4
1358.8
1264.1
1354.1
1182
1329.8
1620.2
1705.5
1225.8
1313.4
1608.4
1700.8
1303.1
1333
1240.6
1333
1243
1333
1245.3
1335.3
1247.7
1337.7
1252.3
1342.3
1252.3
1342.3
1252.3
1337.7
1175
1262.7
1482.7
1570.3
1168
1255.6
1475.6
1565.6
1240.6
1328.3
1240.6
1330.6
1243
1335.3
1245.3
1335.3
1245.3
1335.3
1247.7
1340
1250
1342.3
1250
1337.7
1168
1253.3
1468.6
1556.3
1153.9
1243.9
1463.9
1556.3
1240.6
1333
1245.3
1337.7
1252.3
1342.3
1257
1349.4
1261.7
1354.1
1268.8
1361.1
1268.8
1365.8
1271.1
1361.1
1193.8
1346.3
1641.3
1731.3
1260.9
1350.9
1650.6
1738.3
1340.6
1358.8
1268.8
1358.8
1266.4
1358.8
1268.8
1363.4
1273.4
1363.4
1275.8
1368.1
