Power [kW]
365
395
365
395
365
395
365
395
1079.5
1133.5
1745
1772.7
1095.3
1124.1
1738
1768
1169.1
1172.8
1142.8
1174
1144
1175.2
1146.3
1177.5
365
395
365
395
365
395
365
395
1070.2
1123
1737.8
1768.8
1094.7
1125.7
1739.7
1768.8
1166.8
1170.5
1141.6
1172.8
1144
1176.3
1146.3
1179.8
365
395
365
395
365
395
365
395
290
320
300
330
290
320
300
330
365
395
365
395
365
395
365
395
365
395
390.6
395
365
423
397.1
427.7
326.8
356.8
342.1
373.9
355.2
389.6
369.6
405
441.7
471.7
441.7
467.3
440
444.7
414
438
375.3
403.6
370.2
398.4
366.7
395
365
395
1066.6
1124.1
1740.3
1769.1
1097.7
1124.1
1741.5
1775
1177.3
1181
1152.2
1185.7
1156.9
1189.2
1160.4
1192.7
365
395
365
395
365
395
365
395
1090.1
1147.6
1762.6
1791.4
1116.4
1144.1
1759.1
1789.1
1190.2
1193.9
1163.9
1195.1
1165.1
1195.1
1165.1
1199.8
365
395
365
395
365
395
365
395
1086.6
1142.9
1755.5
1786.7
1110.5
1140.5
1761.4
1791.4
1192.6
1197.4
1169.8
1203.3
1174.5
1205.6
1176.8
1206.8
365
395
365
395
365
395
365
395
1098.3
1152.3
1764.9
1792.6
1116.4
1145.2
1760.2
1791.4
1192.6
1197.4
1168.6
1198.6
1168.6
1199.8
1167.4
1196.3
365
395
365
395
365
395
365
395
1086.6
1140.5
1753.2
1777.3
1102.3
1131.2
1747.3
1778.5
1179.7
1182.2
1153.4
1184.5
1156.9
1188
1159.2
1191.6
365
395
365
395
365
395
365
395
290
320
300
330
290
320
300
330
365
395
365
395
365
395
365
395
365
395
365
395
365
395
365
395
290
320
300
330
290
320
300
330
365
395
365
395
365
395
365
395
365
395
365
395
365
395
365
395
1072.5
1128.8
1743.8
1773.8
1097.7
1126.5
1741.5
1771.5
1171.5
1172.8
1142.8
1169.3
1141.6
1171.6
1142.8
1172.8
365
395
365
395
365
395
365
395
1078.4
1137
1752
1782
1107
1137
1754.4
1786.7
1189.1
