Power [kW]
2140.3
2130.7
2119.3
2118.9
2128.6
2170.1
2200.4
2234.4
2139.9
2126.5
2051.3
2028.2
2134.4
2130.2
2123.1
2185.7
2223.5
2239.9
2247.4
2215.9
2177.7
2198.3
2186.9
2177.7
2168.5
2166.4
2158.8
2141.6
2141.6
2175.6
2234.8
2232.7
2158.8
2018.9
1892.5
1852.6
1787.9
1799.7
1970.2
2145.4
2206.3
2221.4
2223.1
2202.5
2189
2207.5
2202.5
2186.9
2175.6
2170.1
2160.9
2160.9
2168
2194.5
2219.3
2232.3
2131.9
1941.2
1832
1761.9
1748.9
1822.4
1992.5
2162.6
2196.6
2247.4
2246.2
2204.2
2185.7
2187.4
2190.7
2194.5
2192.8
2183.6
2168.5
2166.4
2169.7
2210
2310
2421.3
2459.5
2325.1
2176
2108
2083.2
2115.5
2273.9
2448.2
2465
2453.6
2412.5
2385.6
2353.7
2338.1
2298.7
2266.3
2264.6
2268.4
2257.1
2242
2224.7
2311.7
2381.8
2480.1
2441.9
2342.3
2223.1
2134.4
2123.1
2156.7
2285.2
2446.1
2474.6
2451.5
2417.9
2379.7
2340.2
2318
2278.1
2255
2223.5
2243.6
2217.2
2160.9
2185.7
2249.9
2338.1
2421.7
2391.5
2281.9
2155
2087
2073.5
2073.5
2196.6
2372.6
2400.7
2387.3
2352
2355.4
2302.4
2257.1
2123.1
2097.9
2071.9
2082.8
2170.1
2168
2164.7
2207.9
2294.9
2419.6
2397.4
2274.3
2204.2
2221
2249.9
2284
2311.7
2368.4
2394.8
2385.6
2345.7
2306.6
2256.7
2219.3
2194.9
2173.9
2168
2173.5
2170.6
2166.4
2185.3
2219.3
2276
2366.7
2362.9
2336.5
2274.3
2202.5
2126.5
2304.1
2500.7
2544.4
2540.2
2423.4
2327.2
2283.5
2232.7
2194.9
2173.9
2172.2
2160.9
2152.9
2135.7
2124.8
2118.9
2147
2205.8
2202.5
2147.5
2124.8
2122.7
2134.4
2179.4
2154.6
2185.3
2198.3
2218.9
2223.1
2219.3
2200.4
2189
2055.1
2050.9
2126.5
2137.8
2117.2
2115.1
2094.5
2096.2
2135.7
2160.9
2198.3
2372.2
2710.7
2822.4
2877
2793.4
2631.3
2642.6
2675
2582.6
2582.2
2434.7
