Power [kW]
4171.2
4173.1
4188.2
4167.5
4152.3
4152.3
4161.8
4192
4186.4
4122.1
4012.5
3931.2
3944.4
3906.6
3999.2
4018.1
4063.5
4133.4
4190.1
4193.9
4195.8
4210.9
4212.8
4199.6
4229.8
4275.2
4335.7
4367.8
4331.9
4309.2
4195.8
4152.3
4158
4080.5
3953.9
3846.2
3781.9
3800.8
3853.7
3972.8
3772.4
3831
3857.5
3861.3
3897.2
3978.5
3914.2
3895.3
3955.8
3978.5
3993.6
3952
3953.9
3933.1
3919.9
3921.8
3885.8
3804.6
3670.4
3543.8
3504.1
3483.3
3477.6
3585.3
3687.4
3628.8
3721.4
3842.4
3834.8
3851.8
3865.1
3872.6
3859.4
3842.4
3738.4
3740.3
3829.1
3814
3848
3866.9
3866.9
3825.4
3564.5
3371.8
3437.9
3454.9
3585.3
3592.9
3693.1
3727.1
3793.2
3808.4
3798.9
3783.8
3751.7
3846.2
3880.2
3815.9
3772.4
3797
3798.9
3787.6
3834.8
3914.2
3927.4
3861.3
3916.1
3729
3558.9
3545.6
3555.1
3687.4
3774.3
3831
3855.6
3904.7
4199.6
4375.4
4384.8
4394.3
4411.3
4420.7
4399.9
4401.8
4358.3
4377.2
4330
4301.6
4331.9
4358.3
4159.9
3861.3
3764.9
3706.3
3651.5
3778.1
3819.7
3857.5
3919.9
3889.6
3868.8
3885.8
3868.8
3846.2
3866.9
3859.4
3870.7
3851.8
3800.8
3797
3923.6
3957.7
3933.1
3815.9
3855.6
3952
3904.7
3948.2
3946.3
3993.6
3893.4
3906.6
3936.9
3931.2
3925.5
3935
3961.4
3982.2
3952
3974.7
3957.7
3969
3957.7
3908.5
3908.5
3935
3931.2
3976.6
4216.6
4210.9
4004.9
3993.6
3972.8
3942.5
3925.5
4006.8
3931.2
3948.2
3980.3
3940.7
3942.5
3929.3
3904.7
3891.5
3914.2
3891.5
3889.6
3885.8
3865.1
3863.2
3855.6
3874.5
3908.5
3929.3
3863.2
